D,d,alpha,z,width,case,observable,mu_c,mu_convention,coeff_O_delta2_epsilon2,visible_baseline_coeff,ratio_to_visible_baseline,turning_point_u_star,width_regime,zero_mode_status,response_status,source_rule,method_status,portal_profile,notes
5,3,2.0,1.0,0.1,II_aDM_0p8,O12_EE_O_delta2_epsilon2,7.428819329070033,b0(infinity)=mu; analytic-locus anchor mu=4,2.8676261335037874e-07,3.4138406351235564e-07,0.84,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,,
5,3,2.0,1.0,0.1,II_aDM_1p2,O12_EE_O_delta2_epsilon2,7.428819329070033,b0(infinity)=mu; analytic-locus anchor mu=4,2.1848580064790763e-07,3.4138406351235564e-07,0.64,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,,
5,3,2.0,1.0,0.1,II-b_aDM_0p4_muX_0p5,O12_EE_O_delta2_epsilon2,7.428819329070033,b0(infinity)=mu; analytic-locus anchor mu=4,3.3114254160698497e-07,3.4138406351235564e-07,0.97,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,LOCKED_PROFILE_MUX_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,,mu_X nonzero row uses the stated locked-profile source prescription; not a full independent hidden-profile solve.
5,3,2.0,1.0,0.1,III-a_Phi_0p2,O12_EE_O_delta2_epsilon2,7.428819329070033,b0(infinity)=mu; analytic-locus anchor mu=4,3.4138406351235564e-07,3.4138406351235564e-07,1.0,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
5,3,2.0,1.0,0.1,III-a_Phi_0p4,O12_EE_O_delta2_epsilon2,7.428819329070033,b0(infinity)=mu; analytic-locus anchor mu=4,3.4138406351235564e-07,3.4138406351235564e-07,1.0,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
5,3,2.0,1.0,0.1,III-b_Phi_0p2_l1,O12_EE_O_delta2_epsilon2,7.428819329070033,b0(infinity)=mu; analytic-locus anchor mu=4,4.531942316119696e-07,3.4138406351235564e-07,1.3275201746362928,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,Z_WEIGHTED_RESPONSE_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,"Phi(u)=0.2/(1+u^2)^2, Z=exp(Phi^2)",Tensor row recomputes the metric response with a radial Z-weighted YM stress while holding the onset profile fixed; model prescription explicitly recorded.
5,3,2.0,1.0,0.1,III-b_Phi_0p4_l1,O12_EE_O_delta2_epsilon2,7.428819329070033,b0(infinity)=mu; analytic-locus anchor mu=4,7.895719649023325e-07,3.4138406351235564e-07,2.3128553710995234,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,Z_WEIGHTED_RESPONSE_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,"Phi(u)=0.4/(1+u^2)^2, Z=exp(Phi^2)",Tensor row recomputes the metric response with a radial Z-weighted YM stress while holding the onset profile fixed; model prescription explicitly recorded.
5,3,2.0,1.5,0.1,baseline,O12_EE_O_delta2_epsilon2,9.751038728631316,b0(infinity)=mu; analytic-locus anchor mu=4,3.802877913862065e-08,3.802877913862065e-08,1.0,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT,,
5,3,2.0,1.5,0.1,I_temporal_U1_qX_0p5,O12_EE_O_delta2_epsilon2,9.751038728631316,b0(infinity)=mu; analytic-locus anchor mu=4,3.802877913862065e-08,3.802877913862065e-08,1.0,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
5,3,2.0,1.5,0.1,II_aDM_0p4,O12_EE_O_delta2_epsilon2,9.751038728631316,b0(infinity)=mu; analytic-locus anchor mu=4,3.650762797307582e-08,3.802877913862065e-08,0.9599999999999999,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,,
5,3,2.0,1.5,0.1,II_aDM_0p8,O12_EE_O_delta2_epsilon2,9.751038728631316,b0(infinity)=mu; analytic-locus anchor mu=4,3.194417447644134e-08,3.802877913862065e-08,0.84,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,,
5,3,2.0,1.5,0.1,II_aDM_1p2,O12_EE_O_delta2_epsilon2,9.751038728631316,b0(infinity)=mu; analytic-locus anchor mu=4,2.4338418648717216e-08,3.802877913862065e-08,0.64,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,,
5,3,2.0,1.5,0.1,II-b_aDM_0p4_muX_0p5,O12_EE_O_delta2_epsilon2,9.751038728631316,b0(infinity)=mu; analytic-locus anchor mu=4,3.688791576446203e-08,3.802877913862065e-08,0.97,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,LOCKED_PROFILE_MUX_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,,mu_X nonzero row uses the stated locked-profile source prescription; not a full independent hidden-profile solve.
5,3,2.0,1.5,0.1,III-a_Phi_0p2,O12_EE_O_delta2_epsilon2,9.751038728631316,b0(infinity)=mu; analytic-locus anchor mu=4,3.802877913862065e-08,3.802877913862065e-08,1.0,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
5,3,2.0,1.5,0.1,III-a_Phi_0p4,O12_EE_O_delta2_epsilon2,9.751038728631316,b0(infinity)=mu; analytic-locus anchor mu=4,3.802877913862065e-08,3.802877913862065e-08,1.0,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
5,3,2.0,1.5,0.1,III-b_Phi_0p2_l1,O12_EE_O_delta2_epsilon2,9.751038728631316,b0(infinity)=mu; analytic-locus anchor mu=4,1.8768334201899611e-07,3.802877913862065e-08,4.935297589619219,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,Z_WEIGHTED_RESPONSE_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,"Phi(u)=0.2/(1+u^2)^2, Z=exp(Phi^2)",Tensor row recomputes the metric response with a radial Z-weighted YM stress while holding the onset profile fixed; model prescription explicitly recorded.
5,3,2.0,1.5,0.1,III-b_Phi_0p4_l1,O12_EE_O_delta2_epsilon2,9.751038728631316,b0(infinity)=mu; analytic-locus anchor mu=4,6.381752457039396e-07,3.802877913862065e-08,16.781376109332733,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,Z_WEIGHTED_RESPONSE_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,"Phi(u)=0.4/(1+u^2)^2, Z=exp(Phi^2)",Tensor row recomputes the metric response with a radial Z-weighted YM stress while holding the onset profile fixed; model prescription explicitly recorded.
5,3,2.0,2.0,0.1,baseline,O12_EE_O_delta2_epsilon2,12.093569193445568,b0(infinity)=mu; analytic-locus anchor mu=4,3.4040845670270856e-09,3.4040845670270856e-09,1.0,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT,,
5,3,2.0,2.0,0.1,I_temporal_U1_qX_0p5,O12_EE_O_delta2_epsilon2,12.093569193445568,b0(infinity)=mu; analytic-locus anchor mu=4,3.4040845670270856e-09,3.4040845670270856e-09,1.0,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
5,3,2.0,2.0,0.1,II_aDM_0p4,O12_EE_O_delta2_epsilon2,12.093569193445568,b0(infinity)=mu; analytic-locus anchor mu=4,3.267921184346002e-09,3.4040845670270856e-09,0.96,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,,
5,3,2.0,2.0,0.1,II_aDM_0p8,O12_EE_O_delta2_epsilon2,12.093569193445568,b0(infinity)=mu; analytic-locus anchor mu=4,2.8594310363027516e-09,3.4040845670270856e-09,0.84,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,,
5,3,2.0,2.0,0.1,II_aDM_1p2,O12_EE_O_delta2_epsilon2,12.093569193445568,b0(infinity)=mu; analytic-locus anchor mu=4,2.178614122897335e-09,3.4040845670270856e-09,0.64,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,,
5,3,2.0,2.0,0.1,II-b_aDM_0p4_muX_0p5,O12_EE_O_delta2_epsilon2,12.093569193445568,b0(infinity)=mu; analytic-locus anchor mu=4,3.301962030016273e-09,3.4040845670270856e-09,0.97,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,LOCKED_PROFILE_MUX_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,,mu_X nonzero row uses the stated locked-profile source prescription; not a full independent hidden-profile solve.
5,3,2.0,2.0,0.1,III-a_Phi_0p2,O12_EE_O_delta2_epsilon2,12.093569193445568,b0(infinity)=mu; analytic-locus anchor mu=4,3.4040845670270856e-09,3.4040845670270856e-09,1.0,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
5,3,2.0,2.0,0.1,III-a_Phi_0p4,O12_EE_O_delta2_epsilon2,12.093569193445568,b0(infinity)=mu; analytic-locus anchor mu=4,3.4040845670270856e-09,3.4040845670270856e-09,1.0,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
5,3,2.0,2.0,0.1,III-b_Phi_0p2_l1,O12_EE_O_delta2_epsilon2,12.093569193445568,b0(infinity)=mu; analytic-locus anchor mu=4,1.2937052955221735e-07,3.4040845670270856e-09,38.004499302201964,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,Z_WEIGHTED_RESPONSE_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,"Phi(u)=0.2/(1+u^2)^2, Z=exp(Phi^2)",Tensor row recomputes the metric response with a radial Z-weighted YM stress while holding the onset profile fixed; model prescription explicitly recorded.
5,3,2.0,2.0,0.1,III-b_Phi_0p4_l1,O12_EE_O_delta2_epsilon2,12.093569193445568,b0(infinity)=mu; analytic-locus anchor mu=4,5.087501835113276e-07,3.4040845670270856e-09,149.4528627282718,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,Z_WEIGHTED_RESPONSE_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,"Phi(u)=0.4/(1+u^2)^2, Z=exp(Phi^2)",Tensor row recomputes the metric response with a radial Z-weighted YM stress while holding the onset profile fixed; model prescription explicitly recorded.
5,3,2.0,2.5,0.1,baseline,O12_EE_O_delta2_epsilon2,14.447987183590504,b0(infinity)=mu; analytic-locus anchor mu=4,2.922157356054449e-10,2.922157356054449e-10,1.0,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT,,
5,3,2.0,2.5,0.1,I_temporal_U1_qX_0p5,O12_EE_O_delta2_epsilon2,14.447987183590504,b0(infinity)=mu; analytic-locus anchor mu=4,2.922157356054449e-10,2.922157356054449e-10,1.0,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
5,3,2.0,2.5,0.1,II_aDM_0p4,O12_EE_O_delta2_epsilon2,14.447987183590504,b0(infinity)=mu; analytic-locus anchor mu=4,2.805271061812271e-10,2.922157356054449e-10,0.96,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,,
5,3,2.0,2.5,0.1,II_aDM_0p8,O12_EE_O_delta2_epsilon2,14.447987183590504,b0(infinity)=mu; analytic-locus anchor mu=4,2.454612179085737e-10,2.922157356054449e-10,0.84,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,,
5,3,2.0,2.5,0.1,II_aDM_1p2,O12_EE_O_delta2_epsilon2,14.447987183590504,b0(infinity)=mu; analytic-locus anchor mu=4,1.8701807078748473e-10,2.922157356054449e-10,0.64,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,,
5,3,2.0,2.5,0.1,II-b_aDM_0p4_muX_0p5,O12_EE_O_delta2_epsilon2,14.447987183590504,b0(infinity)=mu; analytic-locus anchor mu=4,2.8344926353728155e-10,2.922157356054449e-10,0.97,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,LOCKED_PROFILE_MUX_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,,mu_X nonzero row uses the stated locked-profile source prescription; not a full independent hidden-profile solve.
5,3,2.0,2.5,0.1,III-a_Phi_0p2,O12_EE_O_delta2_epsilon2,14.447987183590504,b0(infinity)=mu; analytic-locus anchor mu=4,2.922157356054449e-10,2.922157356054449e-10,1.0,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
5,3,2.0,2.5,0.1,III-a_Phi_0p4,O12_EE_O_delta2_epsilon2,14.447987183590504,b0(infinity)=mu; analytic-locus anchor mu=4,2.922157356054449e-10,2.922157356054449e-10,1.0,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
5,3,2.0,2.5,0.1,III-b_Phi_0p2_l1,O12_EE_O_delta2_epsilon2,14.447987183590504,b0(infinity)=mu; analytic-locus anchor mu=4,8.754852501231526e-08,2.922157356054449e-10,299.60236340771496,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,Z_WEIGHTED_RESPONSE_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,"Phi(u)=0.2/(1+u^2)^2, Z=exp(Phi^2)",Tensor row recomputes the metric response with a radial Z-weighted YM stress while holding the onset profile fixed; model prescription explicitly recorded.
5,3,2.0,2.5,0.1,III-b_Phi_0p4_l1,O12_EE_O_delta2_epsilon2,14.447987183590504,b0(infinity)=mu; analytic-locus anchor mu=4,3.504615387971481e-07,2.922157356054449e-10,1199.3246635778291,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,Z_WEIGHTED_RESPONSE_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,"Phi(u)=0.4/(1+u^2)^2, Z=exp(Phi^2)",Tensor row recomputes the metric response with a radial Z-weighted YM stress while holding the onset profile fixed; model prescription explicitly recorded.
5,3,2.0,3.0,0.1,baseline,O12_EE_O_delta2_epsilon2,16.807307279433388,b0(infinity)=mu; analytic-locus anchor mu=4,2.6060209804945642e-11,2.6060209804945642e-11,1.0,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT,,
5,3,2.0,3.0,0.1,I_temporal_U1_qX_0p5,O12_EE_O_delta2_epsilon2,16.807307279433388,b0(infinity)=mu; analytic-locus anchor mu=4,2.6060209804945642e-11,2.6060209804945642e-11,1.0,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
5,3,2.0,3.0,0.1,II_aDM_0p4,O12_EE_O_delta2_epsilon2,16.807307279433388,b0(infinity)=mu; analytic-locus anchor mu=4,2.5017801412747815e-11,2.6060209804945642e-11,0.96,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,,
5,3,2.0,3.0,0.1,II_aDM_0p8,O12_EE_O_delta2_epsilon2,16.807307279433388,b0(infinity)=mu; analytic-locus anchor mu=4,2.1890576236154337e-11,2.6060209804945642e-11,0.84,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,,
5,3,2.0,3.0,0.1,II_aDM_1p2,O12_EE_O_delta2_epsilon2,16.807307279433388,b0(infinity)=mu; analytic-locus anchor mu=4,1.6678534275165212e-11,2.6060209804945642e-11,0.64,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,,
5,3,2.0,3.0,0.1,II-b_aDM_0p4_muX_0p5,O12_EE_O_delta2_epsilon2,16.807307279433388,b0(infinity)=mu; analytic-locus anchor mu=4,2.527840351079727e-11,2.6060209804945642e-11,0.97,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,LOCKED_PROFILE_MUX_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,,mu_X nonzero row uses the stated locked-profile source prescription; not a full independent hidden-profile solve.
5,3,2.0,3.0,0.1,III-a_Phi_0p2,O12_EE_O_delta2_epsilon2,16.807307279433388,b0(infinity)=mu; analytic-locus anchor mu=4,2.6060209804945642e-11,2.6060209804945642e-11,1.0,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
5,3,2.0,3.0,0.1,III-a_Phi_0p4,O12_EE_O_delta2_epsilon2,16.807307279433388,b0(infinity)=mu; analytic-locus anchor mu=4,2.6060209804945642e-11,2.6060209804945642e-11,1.0,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
5,3,2.0,3.0,0.1,III-b_Phi_0p2_l1,O12_EE_O_delta2_epsilon2,16.807307279433388,b0(infinity)=mu; analytic-locus anchor mu=4,5.4735209325096933e-08,2.6060209804945642e-11,2100.3364798202592,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,Z_WEIGHTED_RESPONSE_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,"Phi(u)=0.2/(1+u^2)^2, Z=exp(Phi^2)",Tensor row recomputes the metric response with a radial Z-weighted YM stress while holding the onset profile fixed; model prescription explicitly recorded.
5,3,2.0,3.0,0.1,III-b_Phi_0p4_l1,O12_EE_O_delta2_epsilon2,16.807307279433388,b0(infinity)=mu; analytic-locus anchor mu=4,2.1964569490425998e-07,2.6060209804945642e-11,8428.393192083056,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,Z_WEIGHTED_RESPONSE_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,"Phi(u)=0.4/(1+u^2)^2, Z=exp(Phi^2)",Tensor row recomputes the metric response with a radial Z-weighted YM stress while holding the onset profile fixed; model prescription explicitly recorded.
5,3,2.0,4.0,0.1,baseline,O12_EE_O_delta2_epsilon2,21.5234683486459,b0(infinity)=mu; analytic-locus anchor mu=4,1.0714429038176942e-12,1.0714429038176942e-12,1.0,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT,,
5,3,2.0,4.0,0.1,I_temporal_U1_qX_0p5,O12_EE_O_delta2_epsilon2,21.5234683486459,b0(infinity)=mu; analytic-locus anchor mu=4,1.0714429038176942e-12,1.0714429038176942e-12,1.0,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
5,3,2.0,4.0,0.1,II_aDM_0p4,O12_EE_O_delta2_epsilon2,21.5234683486459,b0(infinity)=mu; analytic-locus anchor mu=4,1.0285851876649864e-12,1.0714429038176942e-12,0.96,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,,
5,3,2.0,4.0,0.1,II_aDM_0p8,O12_EE_O_delta2_epsilon2,21.5234683486459,b0(infinity)=mu; analytic-locus anchor mu=4,9.00012039206863e-13,1.0714429038176942e-12,0.84,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,,
5,3,2.0,4.0,0.1,II_aDM_1p2,O12_EE_O_delta2_epsilon2,21.5234683486459,b0(infinity)=mu; analytic-locus anchor mu=4,6.857234584433243e-13,1.0714429038176942e-12,0.64,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,,
5,3,2.0,4.0,0.1,II-b_aDM_0p4_muX_0p5,O12_EE_O_delta2_epsilon2,21.5234683486459,b0(infinity)=mu; analytic-locus anchor mu=4,1.0392996167031634e-12,1.0714429038176942e-12,0.9700000000000001,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,LOCKED_PROFILE_MUX_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,,mu_X nonzero row uses the stated locked-profile source prescription; not a full independent hidden-profile solve.
5,3,2.0,4.0,0.1,III-a_Phi_0p2,O12_EE_O_delta2_epsilon2,21.5234683486459,b0(infinity)=mu; analytic-locus anchor mu=4,1.0714429038176942e-12,1.0714429038176942e-12,1.0,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
5,3,2.0,4.0,0.1,III-a_Phi_0p4,O12_EE_O_delta2_epsilon2,21.5234683486459,b0(infinity)=mu; analytic-locus anchor mu=4,1.0714429038176942e-12,1.0714429038176942e-12,1.0,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
5,3,2.0,4.0,0.1,III-b_Phi_0p2_l1,O12_EE_O_delta2_epsilon2,21.5234683486459,b0(infinity)=mu; analytic-locus anchor mu=4,1.8516857146351246e-08,1.0714429038176942e-12,17282.16882147729,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,Z_WEIGHTED_RESPONSE_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,"Phi(u)=0.2/(1+u^2)^2, Z=exp(Phi^2)",Tensor row recomputes the metric response with a radial Z-weighted YM stress while holding the onset profile fixed; model prescription explicitly recorded.
5,3,2.0,4.0,0.1,III-b_Phi_0p4_l1,O12_EE_O_delta2_epsilon2,21.5234683486459,b0(infinity)=mu; analytic-locus anchor mu=4,7.436634778544887e-08,1.0714429038176942e-12,69407.66280729625,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,Z_WEIGHTED_RESPONSE_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,"Phi(u)=0.4/(1+u^2)^2, Z=exp(Phi^2)",Tensor row recomputes the metric response with a radial Z-weighted YM stress while holding the onset profile fixed; model prescription explicitly recorded.
5,3,2.0,5.0,0.1,baseline,O12_EE_O_delta2_epsilon2,26.221983928269964,b0(infinity)=mu; analytic-locus anchor mu=4,4.727507347558063e-13,4.727507347558063e-13,1.0,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT,,
5,3,2.0,5.0,0.1,I_temporal_U1_qX_0p5,O12_EE_O_delta2_epsilon2,26.221983928269964,b0(infinity)=mu; analytic-locus anchor mu=4,4.727507347558063e-13,4.727507347558063e-13,1.0,3.247131048766884,INTERMEDIATE_WIDTH,CONVERGED,CONVERGED,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
