D,d,theta,z,width,case_id,case_label,case,quantity_id,quantity_label,y_value,y_ratio,mu_c,observable,coefficient_method,paper_use_flag,source_rule,method_status,source_file,source_status,notes
3,1,0.0,2.0,0.1,case_II,"Case II: hidden SU(2), alpha_dm=0.8",II_aDM_0p8,hee_abs,Delta S_int^(2),6.284300723148583e-05,0.8399999999999999,12.79379359574271,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
3,1,0.0,2.0,0.12,case_II,"Case II: hidden SU(2), alpha_dm=0.8",II_aDM_0p8,hee_abs,Delta S_int^(2),0.0001076169653554,0.84,12.79379359574271,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
3,1,0.0,2.0,0.18,case_II,"Case II: hidden SU(2), alpha_dm=0.8",II_aDM_0p8,hee_abs,Delta S_int^(2),0.0003532860228093,0.84,12.79379359574271,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
3,1,0.0,2.0,0.24,case_II,"Case II: hidden SU(2), alpha_dm=0.8",II_aDM_0p8,hee_abs,Delta S_int^(2),0.0008138173540147,0.84,12.79379359574271,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
3,1,0.0,2.0,0.3,case_II,"Case II: hidden SU(2), alpha_dm=0.8",II_aDM_0p8,hee_abs,Delta S_int^(2),0.0015433365138612,0.84,12.79379359574271,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
3,1,0.0,2.0,0.05,case_IIIa,Case III-a: homogeneous adjoint scalar,III-a_Phi_0p4,hee_abs,Delta S_int^(2),9.559569715634418e-06,1.0,12.79379359574271,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
3,1,0.0,2.0,0.08,case_IIIa,Case III-a: homogeneous adjoint scalar,III-a_Phi_0p4,hee_abs,Delta S_int^(2),3.8647268604307854e-05,1.0,12.79379359574271,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
3,1,0.0,2.0,0.1,case_IIIa,Case III-a: homogeneous adjoint scalar,III-a_Phi_0p4,hee_abs,Delta S_int^(2),7.481310384700695e-05,1.0,12.79379359574271,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
3,1,0.0,2.0,0.12,case_IIIa,Case III-a: homogeneous adjoint scalar,III-a_Phi_0p4,hee_abs,Delta S_int^(2),0.0001281154349469,1.0,12.79379359574271,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
3,1,0.0,2.0,0.18,case_IIIa,Case III-a: homogeneous adjoint scalar,III-a_Phi_0p4,hee_abs,Delta S_int^(2),0.0004205785985825,1.0,12.79379359574271,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
3,1,0.0,2.0,0.24,case_IIIa,Case III-a: homogeneous adjoint scalar,III-a_Phi_0p4,hee_abs,Delta S_int^(2),0.0009688301833508,1.0,12.79379359574271,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
3,1,0.0,2.0,0.3,case_IIIa,Case III-a: homogeneous adjoint scalar,III-a_Phi_0p4,hee_abs,Delta S_int^(2),0.0018373053736444,1.0,12.79379359574271,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
3,1,0.0,2.0,0.05,case_IIIb,"Case III-b: tensor portal, Phi_h=0.4, lambda=1",III-b_Phi_0p4_l1,hee_abs,Delta S_int^(2),9.566977178334868e-06,1.0007748740707791,12.79379359574271,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_ONLY_WITH_PRESCRIPTION_QUALIFIER,Z_WEIGHTED_RESPONSE_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,v98_FULL_D345_off_locus_HEE_all_cases.csv,prescription_flagged,Tensor row recomputes the metric response with a radial Z-weighted YM stress while holding the onset profile fixed; model prescription explicitly recorded.
3,1,0.0,2.0,0.08,case_IIIb,"Case III-b: tensor portal, Phi_h=0.4, lambda=1",III-b_Phi_0p4_l1,hee_abs,Delta S_int^(2),3.867761243467129e-05,1.000785148121957,12.79379359574271,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_ONLY_WITH_PRESCRIPTION_QUALIFIER,Z_WEIGHTED_RESPONSE_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,v98_FULL_D345_off_locus_HEE_all_cases.csv,prescription_flagged,Tensor row recomputes the metric response with a radial Z-weighted YM stress while holding the onset profile fixed; model prescription explicitly recorded.
3,1,0.0,2.0,0.1,case_IIIb,"Case III-b: tensor portal, Phi_h=0.4, lambda=1",III-b_Phi_0p4_l1,hee_abs,Delta S_int^(2),7.487237556519129e-05,1.0007922638566842,12.79379359574271,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_ONLY_WITH_PRESCRIPTION_QUALIFIER,Z_WEIGHTED_RESPONSE_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,v98_FULL_D345_off_locus_HEE_all_cases.csv,prescription_flagged,Tensor row recomputes the metric response with a radial Z-weighted YM stress while holding the onset profile fixed; model prescription explicitly recorded.
3,1,0.0,2.0,0.12,case_IIIb,"Case III-b: tensor portal, Phi_h=0.4, lambda=1",III-b_Phi_0p4_l1,hee_abs,Delta S_int^(2),0.000128217872217,1.0007995700923775,12.79379359574271,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_ONLY_WITH_PRESCRIPTION_QUALIFIER,Z_WEIGHTED_RESPONSE_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,v98_FULL_D345_off_locus_HEE_all_cases.csv,prescription_flagged,Tensor row recomputes the metric response with a radial Z-weighted YM stress while holding the onset profile fixed; model prescription explicitly recorded.
3,1,0.0,2.0,0.18,case_IIIb,"Case III-b: tensor portal, Phi_h=0.4, lambda=1",III-b_Phi_0p4_l1,hee_abs,Delta S_int^(2),0.0004209246032133,1.000822687202774,12.79379359574271,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_ONLY_WITH_PRESCRIPTION_QUALIFIER,Z_WEIGHTED_RESPONSE_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,v98_FULL_D345_off_locus_HEE_all_cases.csv,prescription_flagged,Tensor row recomputes the metric response with a radial Z-weighted YM stress while holding the onset profile fixed; model prescription explicitly recorded.
3,1,0.0,2.0,0.24,case_IIIb,"Case III-b: tensor portal, Phi_h=0.4, lambda=1",III-b_Phi_0p4_l1,hee_abs,Delta S_int^(2),0.0009696515540544,1.0008477963606717,12.79379359574271,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_ONLY_WITH_PRESCRIPTION_QUALIFIER,Z_WEIGHTED_RESPONSE_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,v98_FULL_D345_off_locus_HEE_all_cases.csv,prescription_flagged,Tensor row recomputes the metric response with a radial Z-weighted YM stress while holding the onset profile fixed; model prescription explicitly recorded.
3,1,0.0,2.0,0.3,case_IIIb,"Case III-b: tensor portal, Phi_h=0.4, lambda=1",III-b_Phi_0p4_l1,hee_abs,Delta S_int^(2),0.0018389133718388,1.000875193757918,12.79379359574271,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_ONLY_WITH_PRESCRIPTION_QUALIFIER,Z_WEIGHTED_RESPONSE_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,v98_FULL_D345_off_locus_HEE_all_cases.csv,prescription_flagged,Tensor row recomputes the metric response with a radial Z-weighted YM stress while holding the onset profile fixed; model prescription explicitly recorded.
3,1,0.0,2.5,0.05,visible_baseline,visible baseline,baseline,hee_abs,Delta S_int^(2),1.692473822000221e-06,1.0,14.934525239853269,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
3,1,0.0,2.5,0.08,visible_baseline,visible baseline,baseline,hee_abs,Delta S_int^(2),8.739684170555195e-06,1.0,14.934525239853269,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
3,1,0.0,2.5,0.1,visible_baseline,visible baseline,baseline,hee_abs,Delta S_int^(2),1.9034296539974465e-05,1.0,14.934525239853269,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
3,1,0.0,2.5,0.12,visible_baseline,visible baseline,baseline,hee_abs,Delta S_int^(2),3.592546387276525e-05,1.0,14.934525239853269,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
3,1,0.0,2.5,0.18,visible_baseline,visible baseline,baseline,hee_abs,Delta S_int^(2),0.0001469803003298,1.0,14.934525239853269,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
3,1,0.0,2.5,0.24,visible_baseline,visible baseline,baseline,hee_abs,Delta S_int^(2),0.0003973971790812,1.0,14.934525239853269,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
3,1,0.0,2.5,0.3,visible_baseline,visible baseline,baseline,hee_abs,Delta S_int^(2),0.0008557416637327,1.0,14.934525239853269,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
3,1,0.0,2.5,0.05,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,hee_abs,Delta S_int^(2),1.692473822000221e-06,1.0,14.934525239853269,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
3,1,0.0,2.5,0.08,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,hee_abs,Delta S_int^(2),8.739684170555195e-06,1.0,14.934525239853269,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
3,1,0.0,2.5,0.1,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,hee_abs,Delta S_int^(2),1.9034296539974465e-05,1.0,14.934525239853269,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
3,1,0.0,2.5,0.12,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,hee_abs,Delta S_int^(2),3.592546387276525e-05,1.0,14.934525239853269,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
3,1,0.0,2.5,0.18,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,hee_abs,Delta S_int^(2),0.0001469803003298,1.0,14.934525239853269,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
3,1,0.0,2.5,0.24,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,hee_abs,Delta S_int^(2),0.0003973971790812,1.0,14.934525239853269,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
3,1,0.0,2.5,0.3,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,hee_abs,Delta S_int^(2),0.0008557416637327,1.0,14.934525239853269,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
3,1,0.0,2.5,0.05,case_II,"Case II: hidden SU(2), alpha_dm=0.8",II_aDM_0p8,hee_abs,Delta S_int^(2),1.4216780104801857e-06,0.84,14.934525239853269,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
3,1,0.0,2.5,0.08,case_II,"Case II: hidden SU(2), alpha_dm=0.8",II_aDM_0p8,hee_abs,Delta S_int^(2),7.341334703266364e-06,0.84,14.934525239853269,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
3,1,0.0,2.5,0.1,case_II,"Case II: hidden SU(2), alpha_dm=0.8",II_aDM_0p8,hee_abs,Delta S_int^(2),1.5988809093578546e-05,0.84,14.934525239853269,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
3,1,0.0,2.5,0.12,case_II,"Case II: hidden SU(2), alpha_dm=0.8",II_aDM_0p8,hee_abs,Delta S_int^(2),3.017738965312281e-05,0.84,14.934525239853269,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
3,1,0.0,2.5,0.18,case_II,"Case II: hidden SU(2), alpha_dm=0.8",II_aDM_0p8,hee_abs,Delta S_int^(2),0.0001234634522771,0.84,14.934525239853269,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
3,1,0.0,2.5,0.24,case_II,"Case II: hidden SU(2), alpha_dm=0.8",II_aDM_0p8,hee_abs,Delta S_int^(2),0.0003338136304282,0.84,14.934525239853269,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
3,1,0.0,2.5,0.3,case_II,"Case II: hidden SU(2), alpha_dm=0.8",II_aDM_0p8,hee_abs,Delta S_int^(2),0.0007188229975355,0.8400000000000001,14.934525239853269,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
3,1,0.0,2.5,0.05,case_IIIa,Case III-a: homogeneous adjoint scalar,III-a_Phi_0p4,hee_abs,Delta S_int^(2),1.692473822000221e-06,1.0,14.934525239853269,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
3,1,0.0,2.5,0.08,case_IIIa,Case III-a: homogeneous adjoint scalar,III-a_Phi_0p4,hee_abs,Delta S_int^(2),8.739684170555195e-06,1.0,14.934525239853269,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
3,1,0.0,2.5,0.1,case_IIIa,Case III-a: homogeneous adjoint scalar,III-a_Phi_0p4,hee_abs,Delta S_int^(2),1.9034296539974465e-05,1.0,14.934525239853269,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
3,1,0.0,2.5,0.12,case_IIIa,Case III-a: homogeneous adjoint scalar,III-a_Phi_0p4,hee_abs,Delta S_int^(2),3.592546387276525e-05,1.0,14.934525239853269,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
3,1,0.0,2.5,0.18,case_IIIa,Case III-a: homogeneous adjoint scalar,III-a_Phi_0p4,hee_abs,Delta S_int^(2),0.0001469803003298,1.0,14.934525239853269,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
3,1,0.0,2.5,0.24,case_IIIa,Case III-a: homogeneous adjoint scalar,III-a_Phi_0p4,hee_abs,Delta S_int^(2),0.0003973971790812,1.0,14.934525239853269,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
3,1,0.0,2.5,0.3,case_IIIa,Case III-a: homogeneous adjoint scalar,III-a_Phi_0p4,hee_abs,Delta S_int^(2),0.0008557416637327,1.0,14.934525239853269,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
3,1,0.0,2.5,0.05,case_IIIb,"Case III-b: tensor portal, Phi_h=0.4, lambda=1",III-b_Phi_0p4_l1,hee_abs,Delta S_int^(2),1.694637311500871e-06,1.0012783001264345,14.934525239853269,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_ONLY_WITH_PRESCRIPTION_QUALIFIER,Z_WEIGHTED_RESPONSE_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,v98_FULL_D345_off_locus_HEE_all_cases.csv,prescription_flagged,Tensor row recomputes the metric response with a radial Z-weighted YM stress while holding the onset profile fixed; model prescription explicitly recorded.
3,1,0.0,2.5,0.08,case_IIIb,"Case III-b: tensor portal, Phi_h=0.4, lambda=1",III-b_Phi_0p4_l1,hee_abs,Delta S_int^(2),8.75089360354044e-06,1.0012825901676186,14.934525239853269,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_ONLY_WITH_PRESCRIPTION_QUALIFIER,Z_WEIGHTED_RESPONSE_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,v98_FULL_D345_off_locus_HEE_all_cases.csv,prescription_flagged,Tensor row recomputes the metric response with a radial Z-weighted YM stress while holding the onset profile fixed; model prescription explicitly recorded.
