accepted_points,alpha_dm,c2,c2_sign,c4,claim2_candidate,delta2,fit_success,max_abs_residual,message,mu0,mu0_minus_mu_c,mu_X,mu_c,point_key,psi_sq_max,psi_sq_min,rmse,closure_mode,classification,mu_extremal_max
4,0.0,0.07421520794747632,positive,-0.007484451762122471,False,0.22,True,2.6142821241137426e-10,,3.217237294805637,0.00019938107614470013,1.5,3.2170379137294924,d0.22_a0.0_nu1.5,0.016411611126119118,0.001023938990789446,1.695739449188018e-10,,,
4,0.0,0.16985733001027445,positive,-0.06143318603452068,False,0.22,True,4.075411119686123e-10,,3.0556573360490438,9.610907592438878e-05,2.0,3.0555612269731194,d0.22_a0.0_nu2.0,0.007501665538873243,0.0004675520899808148,2.643151565751928e-10,,,
4,0.4,0.04153602199213792,positive,-0.0020130838941297548,False,0.22,True,7.095514842347939e-09,,3.332629887060581,0.0003458281133110752,0.0,3.3322840589472698,d0.22_a0.4_nu0.0,0.029493231998152677,0.0018405843926387051,4.602597771549166e-09,,,
4,0.4,0.0518288934880538,positive,-0.0037561316258714365,False,0.22,True,1.0667990046897557e-08,,3.2829682392126,0.0002894554174415198,0.5,3.2826787837951583,d0.22_a0.4_nu0.5,0.024819065516064474,0.001548353204117223,6.919639533316878e-09,,,
4,0.4,0.07796697345845642,positive,-0.011971316889473808,False,0.22,True,8.214925184546473e-09,,3.1925595624158305,0.00020722473053780277,1.0,3.1923523376852927,d0.22_a0.4_nu1.0,0.01774121144465144,0.0011059041120284323,5.327967460821373e-09,,,
4,0.4,0.19339563870061183,positive,-0.16295615177216946,False,0.22,True,6.234810889793607e-09,,3.0369479450323063,9.744486601359625e-05,1.5,3.0368505001662927,d0.22_a0.4_nu1.5,0.008170825439475553,0.0005073635482619563,4.041818105655744e-09,,,
0,0.4,,unresolved,,False,0.22,False,,no compact onset root before extremality bound mu_max=2.729914,,,2.0,,d0.22_a0.4_nu2.0,,,,extremality_limited_no_linear_onset,no_linear_onset_before_extremality_bound,2.729914
4,0.8,0.03744145283731312,positive,-0.002025796882446886,False,0.22,True,2.753768768570808e-09,,3.1923147394742184,0.000413587147316985,0.0,3.1919011523269014,d0.22_a0.8_nu0.0,0.036365191402113126,0.0022686459003566704,1.7861913033933658e-09,,,
4,0.8,0.05436876519385771,positive,-0.005542523886266233,False,0.22,True,7.487515052417848e-09,,3.1361138786574254,0.0003113062382285037,0.5,3.135802572419197,d0.22_a0.8_nu0.5,0.02767790979564443,0.001725322091368774,4.856193131363847e-09,,,
4,0.8,0.10687345218650537,positive,-0.03602834754171795,False,0.22,True,2.1393207205733233e-09,,3.0295513419648996,0.0001847486151715927,1.0,3.029366593349728,d0.22_a0.8_nu1.0,0.01645813197367537,0.001023401151164616,1.3870861363648228e-09,,,
7,0.8,0.9091371818101762,positive,-20.598321084643608,False,0.22,True,1.1943280142645563e-08,,2.8188701392997078,3.227639487679568e-05,1.5,2.818837862904831,d0.22_a0.8_nu1.5,0.0006882638165298809,1.6920525692638673e-06,7.621928021750349e-09,dense_neighbor_seed_repair,,
0,0.8,,unresolved,,False,0.22,False,,no compact onset root before extremality bound mu_max=2.405677,,,2.0,,d0.22_a0.8_nu2.0,,,,extremality_limited_no_linear_onset,no_linear_onset_before_extremality_bound,2.405677
4,1.2,0.031274903581723884,positive,-0.0016612875588374843,False,0.22,True,4.83444839716185e-10,,2.8915371665940537,0.0005123609199566559,0.0,2.891024805674097,d0.22_a1.2_nu0.0,0.048843773772062456,0.0030459591966473347,3.135641354713777e-10,,,
4,1.2,0.049123464633777196,positive,-0.005377265734449321,False,0.22,True,2.5238700018803684e-10,,2.8747626879140777,0.00037350999869101287,0.5,2.8743891779153867,d0.22_a1.2_nu0.5,0.036077415711400676,0.0022471515190498454,1.6367615642094074e-10,,,
4,1.2,0.11181903116448552,positive,-0.04728286753472608,False,0.22,True,1.2657941805827022e-08,,2.8042857277490576,0.00020847143724145312,1.0,2.804077256311816,d0.22_a1.2_nu1.0,0.020140502289190995,0.0012493248818811265,8.204695047926342e-09,,,
7,1.2,4.845032531019754,positive,-2224.1058138607873,False,0.22,True,1.5035996452361644e-06,,2.5910659392196136,1.2132178719426179e-05,1.5,2.591053807040894,d0.22_a1.2_nu1.5,0.0002508583979612607,5.316881058339709e-07,1.026725237712408e-06,dense_neighbor_seed_repair,,
0,1.2,,unresolved,,False,0.22,False,,no compact onset root before extremality bound mu_max=2.128117,,,2.0,,d0.22_a1.2_nu2.0,,,,extremality_limited_no_linear_onset,no_linear_onset_before_extremality_bound,2.128117
4,1.6,0.024792784628737675,positive,-0.0012775676726154222,False,0.22,True,4.684206356131426e-09,,2.273600342124008,0.0005762374240778634,0.0,2.27302410469993,d0.22_a1.6_nu0.0,0.06842472912730305,0.004264669618287969,3.037989819115515e-09,,,
4,1.6,0.038277408693556884,positive,-0.0038514859710061565,False,0.22,True,2.446312041826104e-09,,2.358805924861916,0.0004423835659523867,0.5,2.358363541295964,d0.22_a1.6_nu0.5,0.05318095212893376,0.003309660087689079,1.5862937434120346e-09,,,
7,1.6,25.7686489680471,positive,-55847.76148488583,False,0.22,True,3.785469899764138e-06,,2.841815657282017,8.860704549640275e-06,1.0,2.841806796577467,d0.22_a1.6_nu1.0,7.2749634241761e-05,1.4238768913260491e-07,2.6724280833205485e-06,dense_neighbor_seed_repair,,
7,1.6,0.9781963178308801,positive,-18.107056139260653,False,0.22,True,6.676887265300024e-08,,2.353705904421888,5.670842760485684e-05,1.5,2.3536491959942833,d0.22_a1.6_nu1.5,0.0014874150190602594,3.6126866747656995e-06,4.439587823372962e-08,dense_neighbor_seed_repair,,
0,1.6,,unresolved,,False,0.22,False,,no compact onset root before extremality bound mu_max=1.892329,,,2.0,,d0.22_a1.6_nu2.0,,,,extremality_limited_no_linear_onset,no_linear_onset_before_extremality_bound,1.892329
4,0.0,0.059252090296056124,positive,-0.004262341180790093,False,0.25,True,1.9290622432777127e-09,,3.276595800795984,0.00022860556501713702,0.0,3.276367195230967,d0.25_a0.0_nu0.0,0.02028082371815656,0.001265592198011425,1.251302176815742e-09,,,
4,0.0,0.0636704832547032,positive,-0.005114812784399789,False,0.25,True,5.000512448560812e-09,,3.2571270562757992,0.00021437055198125776,0.5,3.256912685723818,d0.25_a0.0_nu0.5,0.018976054719602228,0.0011841053518428107,3.243603035757451e-09,,,
4,0.0,0.08185812632177464,positive,-0.00936783654400139,False,0.25,True,5.317679629968097e-10,,3.194653153757673,0.00017120634567691084,1.0,3.194481947411996,d0.25_a0.0_nu1.0,0.015023614042543985,0.0009372740851151113,3.449253914090936e-10,,,
4,0.0,0.1536056504480501,positive,-0.04544049212832885,False,0.25,True,7.447011896033473e-10,,3.072356910124452,9.718577567952025e-05,1.5,3.0722597243487724,d0.25_a0.0_nu1.5,0.008311319339870338,0.0005181391955941405,4.829981422847153e-10,,,
0,0.0,,unresolved,,False,0.25,False,,no compact onset root before extremality bound mu_max=2.828427,,,2.0,,d0.25_a0.0_nu2.0,,,,extremality_limited_no_linear_onset,no_linear_onset_before_extremality_bound,2.828427
4,0.4,0.055988292357916775,positive,-0.004392700864543329,False,0.25,True,7.079097308348992e-10,,3.2424508332789133,0.0002531688760005757,0.0,3.2421976644029127,d0.25_a0.4_nu0.0,0.022560232358558432,0.001407506653435009,4.5917910273013844e-10,,,
4,0.4,0.0769014022114594,positive,-0.010878058627271762,False,0.25,True,2.0753088136871156e-10,,3.1791494215631237,0.00019499384020083,0.5,3.178954427722923,d0.25_a0.4_nu0.5,0.01751649291683358,0.001092125396067636,1.346024365819765e-10,,,
4,0.4,0.1513268136503166,positive,-0.0765719517333368,False,0.25,True,8.255032213355662e-10,,3.06050357291648,0.00011016183773460142,1.0,3.060393411078745,d0.25_a0.4_nu1.0,0.009898213772753994,0.0006157122727355017,5.352612015017803e-10,,,
0,0.4,,unresolved,,False,0.25,False,,no compact onset root before extremality bound mu_max=2.836877,,,1.5,,d0.25_a0.4_nu1.5,,,,extremality_limited_no_linear_onset,no_linear_onset_before_extremality_bound,2.836877
0,0.4,,unresolved,,False,0.25,False,,no compact onset root before extremality bound mu_max=2.456571,,,2.0,,d0.25_a0.4_nu2.0,,,,extremality_limited_no_linear_onset,no_linear_onset_before_extremality_bound,2.456571
4,0.8,0.04747324574505906,positive,-0.0037776153847249787,False,0.25,True,6.872734381602186e-09,,3.120843391687797,0.0003273680483255603,0.0,3.1205160236394716,d0.25_a0.8_nu0.0,0.02981781935121484,0.001859493470458409,4.457692429802903e-09,,,
4,0.8,0.07905495109253549,positive,-0.015707837945852378,False,0.25,True,5.128166780110632e-09,,3.04383028343323,0.00022014570056771987,0.5,3.0436101377326623,d0.25_a0.8_nu0.5,0.020365028572061857,0.0012681535063092048,3.3255627028401642e-09,,,
4,0.8,0.2453845543925138,positive,-0.38666329170051816,False,0.25,True,2.3830667217339396e-08,,2.894873606391981,8.891689595458274e-05,1.0,2.8947846894960265,d0.25_a0.8_nu1.0,0.008282870623844972,0.0005113548038505555,1.543796687512213e-08,,,
0,0.8,,unresolved,,False,0.25,False,,no compact onset root before extremality bound mu_max=2.579623,,,1.5,,d0.25_a0.8_nu1.5,,,,extremality_limited_no_linear_onset,no_linear_onset_before_extremality_bound,2.579623
0,0.8,,unresolved,,False,0.25,False,,no compact onset root before extremality bound mu_max=2.139388,,,2.0,,d0.25_a0.8_nu2.0,,,,extremality_limited_no_linear_onset,no_linear_onset_before_extremality_bound,2.139388
4,1.2,0.03680682329594466,positive,-0.002564358213964453,False,0.25,True,9.182700821952494e-09,,2.84626467901304,0.00044316563940949294,0.0,2.8458215133736307,d0.25_a1.2_nu0.0,0.04326569939171836,0.0026971629741678244,5.955687784955528e-09,,,
4,1.2,0.06553485868838381,positive,-0.011610326593053631,False,0.25,True,2.9244398014327544e-09,,2.808286684909104,0.0002937460893659427,0.5,2.807992938819738,d0.25_a1.2_nu0.5,0.029159767043698926,0.0018143488668409939,1.896282797093155e-09,,,
4,1.2,0.23149938124929703,positive,-0.34341662717315663,False,0.25,True,4.1156640318007476e-08,,2.692664017551932,0.0001170603613229737,1.0,2.692546957190609,d0.25_a1.2_nu1.0,0.011628195899141911,0.0007152272449964921,2.6650449813532756e-08,,,
0,1.2,,unresolved,,False,0.25,False,,no compact onset root before extremality bound mu_max=2.349615,,,1.5,,d0.25_a1.2_nu1.5,,,,extremality_limited_no_linear_onset,no_linear_onset_before_extremality_bound,2.349615
0,1.2,,unresolved,,False,0.25,False,,no compact onset root before extremality bound mu_max=1.872458,,,2.0,,d0.25_a1.2_nu2.0,,,,extremality_limited_no_linear_onset,no_linear_onset_before_extremality_bound,1.872458
7,1.6,0.19940649722810172,positive,-0.27003157858585086,False,0.25,True,5.38525979365545e-09,,3.358991645803969,0.00047304359562883036,0.0,3.35851860220834,d0.25_a1.6_nu0.0,0.004533343497003942,1.126405305956915e-05,3.1534868963821174e-09,dense_neighbor_seed_repair,,
4,1.6,0.04540818480668642,positive,-0.0060176042870148,False,0.25,True,4.1800989336593375e-09,,2.327126816542815,0.0003917233125552144,0.5,2.3267350932302597,d0.25_a1.6_nu0.5,0.04773210020427382,0.0029682350933830483,2.710296977752679e-09,,,
4,1.6,0.12434348710444487,positive,-0.07718003458482631,False,0.25,True,3.225973133069715e-08,,2.349756207830061,0.00020725133987387068,1.0,2.349548956490187,d0.25_a1.6_nu1.0,0.025133950296286133,0.0015503569280076255,2.0896328785651572e-08,,,
0,1.6,,unresolved,,False,0.25,False,,no compact onset root before extremality bound mu_max=2.145146,,,1.5,,d0.25_a1.6_nu1.5,,,,extremality_limited_no_linear_onset,no_linear_onset_before_extremality_bound,2.145146
0,1.6,,unresolved,,False,0.25,False,,no compact onset root before extremality bound mu_max=1.649615,,,2.0,,d0.25_a1.6_nu2.0,,,,extremality_limited_no_linear_onset,no_linear_onset_before_extremality_bound,1.649615
4,0.0,0.12681114844530236,positive,-0.025850776350561978,False,0.3,True,2.6831692423456843e-10,,3.1063887851603957,0.00010325265109090154,0.0,3.106285532509305,d0.30_a0.0_nu0.0,0.01004170914237394,0.0006262339091753958,1.7403133728665984e-10,,,
4,0.0,0.1494210287068712,positive,-0.03895774485230282,False,0.3,True,7.501124166253703e-10,,3.0783391439654806,8.865008239355987e-05,0.5,3.078250493883087,d0.30_a0.0_nu0.5,0.008606872105673263,0.0005366534642301049,4.865168431655489e-10,,,
7,0.0,0.30544154524948647,positive,-0.19385911416546414,False,0.3,True,7.568740745256264e-09,,2.984755798657804,4.535616109269114e-05,1.0,2.9847104424967115,d0.30_a0.0_nu1.0,0.001087182171066396,2.715460353475972e-06,4.2806001956920164e-09,dense_neighbor_seed_repair,,
0,0.0,,unresolved,,False,0.3,False,,no compact onset root before extremality bound mu_max=2.783882,,,1.5,,d0.30_a0.0_nu1.5,,,,extremality_limited_no_linear_onset,no_linear_onset_before_extremality_bound,2.783882
0,0.0,,unresolved,,False,0.3,False,,no compact onset root before extremality bound mu_max=2.449490,,,2.0,,d0.30_a0.0_nu2.0,,,,extremality_limited_no_linear_onset,no_linear_onset_before_extremality_bound,2.44949
4,0.4,0.10948811482832072,positive,-0.025239501731915887,False,0.3,True,9.417759905261391e-10,,3.084703296599486,0.00012711829553868625,0.0,3.0845761783039474,d0.30_a0.4_nu0.0,0.012330318776264029,0.0007685186583068748,6.107991218463034e-10,,,
7,0.4,0.2144996004335989,positive,-0.1469936686412742,False,0.3,True,5.649584000622099e-08,,2.99277946124273,7.074388278427435e-05,0.5,2.9927087173599456,d0.30_a0.4_nu0.5,0.0017383944931061135,4.339132122657355e-06,2.671383350046932e-08,dense_neighbor_seed_repair,,
0,0.4,,unresolved,,False,0.3,False,,no compact onset root before extremality bound mu_max=2.806659,,,1.0,,d0.30_a0.4_nu1.0,,,,extremality_limited_no_linear_onset,no_linear_onset_before_extremality_bound,2.806659
0,0.4,,unresolved,,False,0.3,False,,no compact onset root before extremality bound mu_max=2.500000,,,1.5,,d0.30_a0.4_nu1.5,,,,extremality_limited_no_linear_onset,no_linear_onset_before_extremality_bound,2.5
0,0.4,,unresolved,,False,0.3,False,,no compact onset root before extremality bound mu_max=2.081935,,,2.0,,d0.30_a0.4_nu2.0,,,,extremality_limited_no_linear_onset,no_linear_onset_before_extremality_bound,2.081935
4,0.8,0.07701760168447601,positive,-0.01414341993857108,False,0.3,True,1.1898442231483841e-09,,2.9970071671436926,0.00020424417658615468,0.0,2.9968029229671065,d0.30_a0.8_nu0.0,0.019872000307714726,0.0012378970845980937,7.71635049580263e-10,,,
7,0.8,0.1957532319432093,positive,-0.13116589056303704,False,0.3,True,1.9145991148050712e-07,,2.8774079836128066,9.533446516263311e-05,0.5,2.877312649147644,d0.30_a0.8_nu0.5,0.0023698946289137084,5.91021967497078e-06,9.025212112214624e-08,dense_neighbor_seed_repair,,
0,0.8,,unresolved,,False,0.3,False,,no compact onset root before extremality bound mu_max=2.626549,,,1.0,,d0.30_a0.8_nu1.0,,,,extremality_limited_no_linear_onset,no_linear_onset_before_extremality_bound,2.626549
0,0.8,,unresolved,,False,0.3,False,,no compact onset root before extremality bound mu_max=2.247806,,,1.5,,d0.30_a0.8_nu1.5,,,,extremality_limited_no_linear_onset,no_linear_onset_before_extremality_bound,2.247806
0,0.8,,unresolved,,False,0.3,False,,no compact onset root before extremality bound mu_max=1.776820,,,2.0,,d0.30_a0.8_nu2.0,,,,extremality_limited_no_linear_onset,no_linear_onset_before_extremality_bound,1.77682
4,1.2,0.04981156606408161,positive,-0.005765882705421937,False,0.3,True,2.7734783358823734e-09,,2.7688313364160715,0.0003386795829412037,0.0,2.7684926568331303,d0.30_a1.2_nu0.0,0.034504441466090933,0.0021492455109089295,1.7986351434366351e-09,,,
7,1.2,0.12047290287150228,positive,-0.05206489358797313,False,0.3,True,3.05779987996857e-08,,2.6895604885776025,0.00017670796969859737,0.5,2.689383780607904,d0.30_a1.2_nu0.5,0.0045879932392958655,1.1445086702046972e-05,1.60582687522065e-08,dense_neighbor_seed_repair,,
0,1.2,,unresolved,,False,0.3,False,,no compact onset root before extremality bound mu_max=2.459412,,,1.0,,d0.30_a1.2_nu1.0,,,,extremality_limited_no_linear_onset,no_linear_onset_before_extremality_bound,2.459412
0,1.2,,unresolved,,False,0.3,False,,no compact onset root before extremality bound mu_max=2.025748,,,1.5,,d0.30_a1.2_nu1.5,,,,extremality_limited_no_linear_onset,no_linear_onset_before_extremality_bound,2.025748
0,1.2,,unresolved,,False,0.3,False,,no compact onset root before extremality bound mu_max=1.527636,,,2.0,,d0.30_a1.2_nu2.0,,,,extremality_limited_no_linear_onset,no_linear_onset_before_extremality_bound,1.527636
4,1.6,0.03150835372910709,positive,-0.002452216012955772,False,0.3,True,7.402256585464784e-10,,2.225250726252538,0.00048158589905034077,0.0,2.2247691403534877,d0.30_a1.6_nu0.0,0.059032755289336596,0.003676445851885895,4.800357983033386e-10,,,
7,1.6,12.520872123944297,positive,-11399.90803266372,False,0.3,True,1.5892577320819612e-06,,2.7451611273375502,9.524339006805604e-06,0.5,2.7451516029985434,d0.30_a1.6_nu0.5,0.00012346620756306873,2.6390857979757233e-07,1.0798070174054306e-06,dense_neighbor_seed_repair,,
4,1.6,0.3597512020394168,positive,-1.1792538707335365,False,0.3,True,4.1157340024966516e-07,,2.2307363475370785,0.00010038273663237618,1.0,2.230635964800446,d0.30_a1.6_nu1.0,0.012291607610704192,0.0007398614104798611,2.6586391941656196e-07,,,
0,1.6,,unresolved,,False,0.3,False,,no compact onset root before extremality bound mu_max=1.831501,,,1.5,,d0.30_a1.6_nu1.5,,,,extremality_limited_no_linear_onset,no_linear_onset_before_extremality_bound,1.831501
0,1.6,,unresolved,,False,0.3,False,,no compact onset root before extremality bound mu_max=1.325748,,,2.0,,d0.30_a1.6_nu2.0,,,,extremality_limited_no_linear_onset,no_linear_onset_before_extremality_bound,1.325748
