D,d,theta,z,Delta,U,nh,A,m2,status,message,u,Phi,Phi2
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,28.267587876698123,0.010125126249833999,0.0001025181815750775
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,28.684821298334775,0.009963413400928092,9.926960659779348e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,29.108213141726054,0.009804278954711308,9.612388582179505e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,29.537854306010303,0.009647681991587434,9.307776781080047e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,29.973837032009392,0.009493582235523615,9.012810366264955e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,30.41625492203226,0.009341940032565652,8.727184357205273e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,30.865202959970564,0.009192716341744164,8.450603373977021e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,31.32077753169108,0.00904587273161982,8.182781347666303e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,31.783076445728963,0.008901371396488238,7.923441273821896e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,32.25219895428663,0.008759175126360626,7.672314889425469e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,32.728245774542415,0.008619247287323285,7.42914238000298e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,33.211319110273855,0.00848155181306244,7.193672115766277e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,33.701522673800014,0.008346053201768995,6.965660404675849e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,34.19896170824788,0.008212716530931686,6.744871281743859e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,34.7037430101472,0.008081507429204585,6.53107623282889e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,35.21597495235899,0.007952392058463478,6.3240539451513e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,35.735767507342274,0.007825337105917646,6.123590082125156e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,36.263232270764526,0.007700309781352021,5.929477072878561e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,36.798482485460354,0.007577277830626981,5.741513932251112e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,37.341633065743935,0.0074562095093402905,5.559506024717658e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,37.892800622080216,0.007337073566442685,5.383264851939198e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,38.45210348612044,0.007219839236904124,5.212607860674033e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,39.01966173610703,0.00710447623927073,5.0473582634362376e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,39.5955972226535,0.006990954787978741,4.887344884756288e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,40.180033594904884,0.006879245568719246,4.7324019594743386e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,40.77309632708436,0.006769319723484498,4.5823689518756245e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,41.374912745431594,0.006661148843756377,4.437090391867692e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,41.98561205553883,0.0065547049683550565,4.296415722217846e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,42.60532537009023,0.006449960594665513,4.16019916727379e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,43.23418573701101,0.006346888655614571,4.0282995606768935e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,43.87232816803174,0.006245462506028722,3.900580191421056e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,44.51988966767436,0.006145655916312893,3.776908664171166e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,45.17700926266613,0.006047443070568223,3.657156769176361e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,45.84382803178761,0.005950798576820901,3.541200370189366e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,46.52048913616126,0.0058556974455233,3.4289192573508094e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,47.20713784998702,0.005762115077112667,3.3201970161889114e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,47.90392159173173,0.005670027256149152,3.2149209085474276e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,48.61098995577875,0.005579410149680712,3.112981761836015e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,49.32849474454478,0.005490240316556548,3.0142738733542942e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,50.056590001070646,0.005402494687366504,2.91869488470233e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,50.79543204209341,0.00531615055309835,2.8261456703207888e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,51.54517949160626,0.005231185559705228,2.7365302360068497e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,52.30599331491403,0.005147577706696435,2.6497556246478132e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,53.07803685319116,0.005065305355610932,2.565731834558079e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,53.86147585854998,0.004984347211312015,2.484371712291386e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,54.65647852962641,0.004904682311648943,2.4055908578202023e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,55.463215547691036,0.004826290022425054,2.3293075380559625e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,56.281860113292986,0.004749150036194295,2.2554426066284272e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,57.11258798344502,0.004673242379963995,2.1839194341891547e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,57.95557750935715,0.004598547397765083,2.1146638169492013e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,58.811009674727416,0.004525045741231072,2.0476038960233465e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,59.67906813459765,0.004452718364939621,1.982670083747057e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,60.55993925478301,0.004381546525395667,1.9197949954206842e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,61.4538121518833,0.00431151178802716,1.8589133898297155e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,62.36087873388493,0.004242596010954222,1.799962091216468e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,63.28133374136208,0.004174781336405661,1.7428799206801036e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,64.21537478928626,0.0041080501864080065,1.6876076334046857e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,65.16320240945261,0.00404238526193742,1.634087860592886e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,66.12502009353278,0.003977769549266825,1.58226505870744e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,67.10103433676294,0.003914186304860917,1.5320854429160757e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,68.09145468227692,0.0038516190475567525,1.4834969287501986e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,69.09649376609357,0.0037900515545758987,1.4364490786343186e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,70.1163673627682,0.003729467860828333,1.3908930524951461e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,71.15129443171759,0.003669852264664844,1.3467815644465683e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,72.20149716422927,0.003611189313828103,1.3040688260306287e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,73.26720103116422,0.003553463798330084,1.2627104966042468e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,74.34863483136384,0.0034966607467642784,1.2226636377962121e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,75.44603074077129,0.003440765425746077,1.1838866715009582e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,76.55962436227817,0.003385763345119939,1.1463393429157759e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,77.6896547763066,0.0033316402449002696,1.1099826721439128e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,78.83636459213812,0.0032783820887839535,1.0747789120059438e-05
4,2,0.5,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,80.0,0.0032259750607410782,1.0406915092523404e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,1.001,0.3225161711577434,0.10401668065825083
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,1.0157748954343067,0.31875709647451295,0.10160608655286195
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,1.0307678703242527,0.3150204231080108,0.09923786697515015
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,1.0459821435521088,0.3113064877230698,0.0969117292984738
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,1.0614209815112843,0.30761562139145754,0.09462737052405255
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,1.0770876988075964,0.3039481491879793,0.09238447739479812
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,1.0929856589708935,0.30030438997428305,0.09018272663782627
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,1.1091182751771793,0.29668465608527655,0.08802178515643883
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,1.1254890109813966,0.2930892528147391,0.08590131011550203
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,1.1421013810610285,0.2895184780706007,0.08382094914431691
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,1.1589589519706731,0.2859726220577475,0.08178034056658329
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,1.1760653429077566,0.28245196712309417,0.07977911373170547
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,1.1934242264895492,0.2789567874974479,0.07781688929089631
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,1.2110393295416486,0.27548734883906456,0.07589327937037645
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,1.228914433898103,0.2720439079545687,0.07400788785519384
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,1.2470533772133428,0.2686267125511843,0.0721603106960566
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,1.2654600537860965,0.26523600116146595,0.07035013631212517
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,1.284138415395469,0.26187200295729357,0.06857694593286477
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,1.3030924721493597,0.2585349373666491,0.06684031383917718
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,1.3223262933454027,0.2552250138747045,0.0651398077073431
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,1.3418440083446166,0.25194243185866366,0.06347498897085738
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,1.3616498074579462,0.24868738060423592,0.0618454132717961
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,1.3817479428458934,0.24546003920129836,0.060250630844702925
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,1.4021427294314246,0.2422605762421239,0.05869018680116593
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,1.4228385458263526,0.23908914970965084,0.05716362150888383
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,1.443839835271393,0.23594590690044445,0.0556704709830732
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,1.465151106590096,0.2328309845369238,0.05421026736043325
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,1.486776935156857,0.22974450874633795,0.052782539299096154
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,1.5087219638792164,0.22668659484127934,0.051386812280734336
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,1.5309909041946586,0.22365734729448938,0.05002260899880784
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,1.553588537082122,0.22065685974786217,0.048689449753787716
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,1.5765197140884417,0.2176852152166573,0.047386852923922404
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,1.5997893583699403,0.21474248614616048,0.046114335356233924
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,1.6234024657493937,0.21182873426869755,0.04487141266187848
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,1.6473641057885977,0.20894401065761467,0.04365759958968939
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,1.6716794228767664,0.20608835581379034,0.04247241040203145
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,1.6963536373349948,0.20326179995157273,0.04131535931955317
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,1.7213920465370234,0.2004643631217466,0.040185960881807474
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,1.746800026046546,0.19769605513421137,0.039083730215629144
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,1.7725830307713035,0.19495687567875578,0.038008183374421835
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,1.7987465961342135,0.1922468144758864,0.036958837676125886
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,1.8252963392617843,0.18956585162965875,0.035935212104077796
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,1.852237960190072,0.18691395780184916,0.034936827621151446
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,1.8795772430884359,0.18429109418637427,0.03396320739641107
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,1.9073200575013574,0.18169721268149985,0.03301387709622619
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,1.9354723596085888,0.17913225608920566,0.032088365171608756
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,1.9640401935039016,0.1765961585176405,0.031186203203187608
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,1.9930296924927087,0.174088845589799,0.030306926158788883
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,2.022447080408841,0.1716102344546366,0.029450072569575346
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,2.052298672950759,0.1691602339943776,0.028615184765032584
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,2.0825908790374865,0.16673874505600822,0.027801809102852505
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,2.1133302021845592,0.16434566088562857,0.027009496251934027
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,2.1445232419002833,0.161980867355208,0.026237801389145488
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,2.1761766951025985,0.15964424299590357,0.02548628432173511
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,2.2082973575568605,0.15733565922482984,0.02475450966371178
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,2.2408921253348413,0.15505498059324102,0.02404204700677035
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,2.273967996295265,0.15280206523617956,0.023348471140441675
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,2.3075320715861967,0.1505767651025778,0.022673362188756895
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,2.341591557169609,0.1483789259980473,0.022016305680333997
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,2.376153765368447,0.1462083878173697,0.02137689266815438
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,2.4112261164365316,0.14406498479599844,0.020754719844271262
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,2.446816140151636,0.14194854596060538,0.0201493897003301
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,2.4829314774320705,0.1398588953503762,0.019560510608627485
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,2.5195798819771333,0.13779585205900283,0.018987696844666592
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,2.5567692219317744,0.13575923046173644,0.018430568655562866
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,2.594507481575826,0.13374884045950375,0.01788875232426179
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,2.6328027630381734,0.13176448791872822,0.017361880276484675
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,2.6716632880362186,0.12980597487463083,0.01684959111315329
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,2.7110973996410253,0.1278730995648725,0.016351529592327795
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,2.751113564068515,0.1259656566428282,0.015867346653458885
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,2.7917203724971023,0.12408343740643998,0.01539669943859791
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,2.832926542912156,0.12222623021860979,0.014939251353452601
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,2.8747409219776903,0.12039382068626851,0.014494672059437375
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,2.917172486935675,0.11858599168072849,0.014062637422901807
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,2.9602303475333893,0.11680252353155036,0.013642829503338377
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,3.003923747979211,0.11504319423492707,0.013234936539775156
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,3.0482620689272872,0.11330777984869815,0.012838652974241046
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,3.0932548294914874,0.11159605464361408,0.0124536794120205
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,3.1389116892890914,0.10990779110774423,0.012079722546183542
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,3.185242450514635,0.10824276011769471,0.0117164951178968
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,3.232257060044375,0.10660073112363178,0.011363715876092837
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,3.2799656115718028,0.10498147251536773,0.01102110957149491
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,3.328378347774696,0.10338475174446343,0.010688406893264335
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,3.3775056625141384,0.10181033531188335,0.010365344376318123
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,3.4273581030660125,0.10025798891526773,0.010051664341333947
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,3.4779463723854174,0.09872747760957105,0.009747114835148354
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,3.52928133140452,0.09721856614262035,0.009451449602827048
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,3.581374001364313,0.09573101904841856,0.009164428008048677
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,3.6342355661808,0.09426460061861021,0.008885814929786089
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,3.6878773748460945,0.09281907502599317,0.008615380688680948
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,3.742310943864973,0.09139420646114736,0.00835290097466283
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,3.7975479597273774,0.08998975943736036,0.008098156803593987
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,3.853600281417425,0.08860549885672458,0.007850934427649022
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,3.910479942959441,0.08724118996691292,0.0076110252268429875
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,3.968199156001579,0.0858965984621568,0.007378225627368998
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,4.026770312437571,0.08457149059721464,0.007152337021834764
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,4.086205987067178,0.08326563346262719,0.006933165715932581
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,4.146518940295905,0.0819787950260047,0.006720522833915694
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,4.207722120874571,0.08071074407617004,0.0065142242093290175
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,4.269828668679308,0.07946125030349697,0.006314090299794998
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,4.332851917532597,0.07823008439317672,0.006119946104163551
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,4.396805398065943,0.07701701827247415,0.005931621103582616
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,4.461702840624806,0.0758218251300478,0.005748949166051548
