D,d,theta,z,Delta,U,nh,A,m2,status,message,W,u_star_proxy,Phi_at_ustar,relative_portal_shift
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.125,8.0,0.029296657071826795,0.000858294115584219
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.12708333333333333,7.868852459016394,0.029896843876575447,0.0008938212737803268
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.12916666666666665,7.741935483870969,0.030498980355036447,0.0009301878026968991
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.13125,7.619047619047619,0.03110302864750742,0.0009673983910476673
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.13333333333333333,7.5,0.03170895166904295,0.0010054576159497018
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.13541666666666669,7.384615384615383,0.032316713063231264,0.0010443699432112223
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.1375,7.2727272727272725,0.03292627748336693,0.001084139748911676
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.13958333333333334,7.164179104477612,0.033537610395159866,0.0011247713110175352
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.14166666666666666,7.0588235294117645,0.03415067793519081,0.0011662688034331284
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.14375,6.9565217391304355,0.034765446936812466,0.0012086363007163233
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.14583333333333331,6.857142857142858,0.0353818850071575,0.0012518777866597165
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.14791666666666667,6.76056338028169,0.03599996048394346,0.0012959971548454905
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.15000000000000002,6.666666666666666,0.03661964232563844,0.0013409982040576904
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.15208333333333335,6.575342465753424,0.03724090010341417,0.0013868846405124737
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.15416666666666667,6.486486486486486,0.0378637039918406,0.001433660079981726
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.15625,6.4,0.038488024754965974,0.0014813280495388737
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.15833333333333333,6.315789473684211,0.03911383372944803,0.0015298919890149065
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.16041666666666665,6.233766233766234,0.039741102808114,0.0015793552524050864
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.1625,6.153846153846153,0.040369804421836714,0.0016297211090573471
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.16458333333333333,6.075949367088608,0.04099991151102887,0.0016809927439121978
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.16666666666666669,5.999999999999999,0.041631397509118394,0.001733173258562229
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.16875,5.925925925925926,0.042264236328220336,0.0017862656724076597
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.17083333333333334,5.853658536585366,0.04289840234482302,0.0018402729237383172
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.17291666666666666,5.783132530120482,0.04353387038570947,0.0018951978707597518
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.175,5.714285714285714,0.04417061571422647,0.0019510432925738707
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.17708333333333331,5.647058823529412,0.044808614016923425,0.0020078118901176263
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.17916666666666664,5.58139534883721,0.04544784139050838,0.0020655062870568066
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.18125000000000002,5.517241379310344,0.046088274329007924,0.002124129030625891
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.18333333333333335,5.454545454545454,0.0467298897109649,0.0021836825923989434
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.18541666666666667,5.393258426966292,0.04737266478764347,0.002244169369082436
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.1875,5.333333333333333,0.048016577180893444,0.002305591684168697
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.18958333333333333,5.274725274725275,0.04866160487436844,0.0023679517889491587
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.19166666666666665,5.217391304347826,0.04930772620087882,0.0024312518631008314
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.19374999999999998,5.161290322580646,0.04995491983155744,0.002495494015377331
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.19583333333333336,5.106382978723404,0.05060316476391677,0.0025606802841241076
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.19791666666666669,5.052631578947368,0.051252440308414964,0.002626812637567639
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.2,5.0,0.05190272607315439,0.0026938929738249003
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.20208333333333334,4.948453608247423,0.05255400194632586,0.0027619231205744223
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.20416666666666666,4.8979591836734695,0.05320624810503203,0.0028309048374142243
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.20625,4.848484848484849,0.053859445084621975,0.00290083982482341
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.20833333333333331,4.800000000000001,0.05451357371082421,0.0029717297187254643
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.21041666666666664,4.752475247524753,0.05516861506039289,0.003043576087681809
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.21250000000000002,4.705882352941176,0.055824550435759894,0.0031163804313547
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.21458333333333335,4.660194174757281,0.05648136134020066,0.0031901441788423136
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.21666666666666667,4.615384615384615,0.05713902959475676,0.0032648687030304886
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.21875,4.571428571428571,0.05779753737898003,0.003340555327074594
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.22083333333333333,4.528301886792453,0.05845686706448611,0.0034172053069950006
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.22291666666666665,4.4859813084112155,0.059117001166874,0.003494819826964182
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.22499999999999998,4.444444444444445,0.059777922359976934,0.00357340000167543
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.22708333333333336,4.403669724770642,0.060439613756354975,0.0036529469110173733
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.22916666666666669,4.363636363636363,0.06110205870807211,0.0037334615783646908
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.23125,4.324324324324324,0.061765240636941984,0.0038149449509393496
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.23333333333333334,4.285714285714286,0.062429143055504364,0.0038973979026446287
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.23541666666666666,4.247787610619469,0.06309374996686357,0.003980821284881096
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.2375,4.2105263157894735,0.06375904558045742,0.004065215893330846
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.23958333333333331,4.173913043478261,0.06442501406904227,0.004150582437796295
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.24166666666666664,4.137931034482759,0.06509163979426702,0.004236921571106606
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.24375000000000002,4.102564102564102,0.06575890765477992,0.0043242339359498725
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.24583333333333335,4.067796610169491,0.06642680252582776,0.004412520093805317
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.24791666666666667,4.033613445378151,0.06709530921910974,0.004501780519207952
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.25,4.0,0.06776441314062834,0.004592015688293763
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.2520833333333333,3.9669421487603307,0.06843409981939175,0.004683226018090474
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.25416666666666665,3.934426229508197,0.06910435457933801,0.004775411821826875
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.25625,3.9024390243902443,0.06977516328610524,0.004868573411602648
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.25833333333333336,3.8709677419354835,0.07044651204522269,0.004962711059337706
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.2604166666666667,3.84,0.07111838666189253,0.005057824921390453
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.2625,3.8095238095238093,0.07179077351048631,0.005153915161233942
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.26458333333333334,3.779527559055118,0.0724636591802158,0.005250981901786474
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.26666666666666666,3.75,0.073137029910591,0.0053490251441426825
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.26875,3.7209302325581395,0.07381087265259616,0.005448044921737768
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.2708333333333333,3.6923076923076925,0.07448517435466341,0.005548041198644608
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.27291666666666664,3.6641221374045805,0.0751599217167788,0.005649013832472316
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.275,3.6363636363636362,0.07583510227410023,0.005750962736923242
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.27708333333333335,3.6090225563909772,0.07651070317834079,0.005853887700844167
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.2791666666666667,3.582089552238806,0.07718671177853038,0.005957788475181921
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.28125,3.5555555555555554,0.07786311600130219,0.006062664833432241
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.2833333333333333,3.5294117647058822,0.07853990318622596,0.006168516392501747
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.28541666666666665,3.5036496350364965,0.07921706149573637,0.006275342832019279
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.2875,3.4782608695652177,0.07989457888761595,0.006383143735629488
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.28958333333333336,3.4532374100719423,0.08057244329274502,0.0064919186181626115
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.2916666666666667,3.4285714285714284,0.08125064335706039,0.006601667045936222
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.29375,3.404255319148936,0.08192916703389247,0.006712388410867453
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.29583333333333334,3.380281690140845,0.08260800321278583,0.006824082194803634
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.29791666666666666,3.3566433566433567,0.08328714034307001,0.00693674774652624
3,1,2.0,1.0,1.25,80.0,4.0,5.0,-3.4375,0,The algorithm converged to the desired accuracy.,0.3,3.3333333333333335,0.08396656717362372,0.007050384402922664
3,1,2.0,1.0,1.5,80.0,4.0,5.0,-3.75,0,The algorithm converged to the desired accuracy.,0.05,20.0,0.004388588191675847,1.9259706316116678e-05
3,1,2.0,1.0,1.5,80.0,4.0,5.0,-3.75,0,The algorithm converged to the desired accuracy.,0.052083333333333336,19.2,0.004660778586154425,2.1722857029155644e-05
3,1,2.0,1.0,1.5,80.0,4.0,5.0,-3.75,0,The algorithm converged to the desired accuracy.,0.05416666666666667,18.46153846153846,0.0049379705452865215,2.4383553106117266e-05
3,1,2.0,1.0,1.5,80.0,4.0,5.0,-3.75,0,The algorithm converged to the desired accuracy.,0.05625,17.77777777777778,0.005220037914838756,2.724879583235415e-05
3,1,2.0,1.0,1.5,80.0,4.0,5.0,-3.75,0,The algorithm converged to the desired accuracy.,0.058333333333333334,17.142857142857142,0.005506861079888765,3.0325518953193656e-05
3,1,2.0,1.0,1.5,80.0,4.0,5.0,-3.75,0,The algorithm converged to the desired accuracy.,0.06041666666666667,16.551724137931036,0.005798326379442465,3.362058880253836e-05
3,1,2.0,1.0,1.5,80.0,4.0,5.0,-3.75,0,The algorithm converged to the desired accuracy.,0.0625,16.0,0.0060943255916414574,3.7140804416936e-05
3,1,2.0,1.0,1.5,80.0,4.0,5.0,-3.75,0,The algorithm converged to the desired accuracy.,0.06458333333333334,15.483870967741934,0.006394755509139297,4.089289802166739e-05
3,1,2.0,1.0,1.5,80.0,4.0,5.0,-3.75,0,The algorithm converged to the desired accuracy.,0.06666666666666667,15.0,0.006699517572449622,4.4883535703561274e-05
3,1,2.0,1.0,1.5,80.0,4.0,5.0,-3.75,0,The algorithm converged to the desired accuracy.,0.06875,14.545454545454545,0.007008517372648996,4.9119315762722795e-05
3,1,2.0,1.0,1.5,80.0,4.0,5.0,-3.75,0,The algorithm converged to the desired accuracy.,0.07083333333333333,14.117647058823529,0.007321664542074245,5.3606771666667266e-05
3,1,2.0,1.0,1.5,80.0,4.0,5.0,-3.75,0,The algorithm converged to the desired accuracy.,0.07291666666666667,13.714285714285714,0.007638872245276858,5.835236917966111e-05
3,1,2.0,1.0,1.5,80.0,4.0,5.0,-3.75,0,The algorithm converged to the desired accuracy.,0.07500000000000001,13.333333333333332,0.007960057163734019,6.336251004991327e-05
3,1,2.0,1.0,1.5,80.0,4.0,5.0,-3.75,0,The algorithm converged to the desired accuracy.,0.07708333333333334,12.972972972972972,0.00828513903465166,6.864352882350865e-05
3,1,2.0,1.0,1.5,80.0,4.0,5.0,-3.75,0,The algorithm converged to the desired accuracy.,0.07916666666666666,12.631578947368421,0.008614040559655027,7.420169476338189e-05
3,1,2.0,1.0,1.5,80.0,4.0,5.0,-3.75,0,The algorithm converged to the desired accuracy.,0.08125,12.307692307692307,0.008946687242080866,8.004321260761252e-05
3,1,2.0,1.0,1.5,80.0,4.0,5.0,-3.75,0,The algorithm converged to the desired accuracy.,0.08333333333333334,11.999999999999998,0.009283007149687921,8.617422174115706e-05
3,1,2.0,1.0,1.5,80.0,4.0,5.0,-3.75,0,The algorithm converged to the desired accuracy.,0.08541666666666667,11.707317073170731,0.009622930770195855,9.260079660798219e-05
3,1,2.0,1.0,1.5,80.0,4.0,5.0,-3.75,0,The algorithm converged to the desired accuracy.,0.0875,11.428571428571429,0.009966390874790693,9.93289470691112e-05
3,1,2.0,1.0,1.5,80.0,4.0,5.0,-3.75,0,The algorithm converged to the desired accuracy.,0.08958333333333333,11.162790697674419,0.01031332238678955,0.00010636461865385449
3,1,2.0,1.0,1.5,80.0,4.0,5.0,-3.75,0,The algorithm converged to the desired accuracy.,0.09166666666666667,10.909090909090908,0.010663662258370649,0.0001137136927605986
3,1,2.0,1.0,1.5,80.0,4.0,5.0,-3.75,0,The algorithm converged to the desired accuracy.,0.09375,10.666666666666666,0.01101734935152238,0.0001213819867334906
3,1,2.0,1.0,1.5,80.0,4.0,5.0,-3.75,0,The algorithm converged to the desired accuracy.,0.09583333333333333,10.434782608695652,0.01137432431903834,0.00012937525371466702
3,1,2.0,1.0,1.5,80.0,4.0,5.0,-3.75,0,The algorithm converged to the desired accuracy.,0.09791666666666667,10.212765957446809,0.011734529551265997,0.00013769918378953497
3,1,2.0,1.0,1.5,80.0,4.0,5.0,-3.75,0,The algorithm converged to the desired accuracy.,0.1,10.0,0.012097909107665445,0.00014635940477733452
3,1,2.0,1.0,1.5,80.0,4.0,5.0,-3.75,0,The algorithm converged to the desired accuracy.,0.10208333333333333,9.795918367346939,0.012464408558158889,0.00015536148070470455
3,1,2.0,1.0,1.5,80.0,4.0,5.0,-3.75,0,The algorithm converged to the desired accuracy.,0.10416666666666667,9.6,0.012833974850930449,0.00016471091047431523
3,1,2.0,1.0,1.5,80.0,4.0,5.0,-3.75,0,The algorithm converged to the desired accuracy.,0.10625000000000001,9.411764705882351,0.013206556489756228,0.00017441313431712234
3,1,2.0,1.0,1.5,80.0,4.0,5.0,-3.75,0,The algorithm converged to the desired accuracy.,0.10833333333333334,9.23076923076923,0.01358210324389718,0.00018447352852788232
3,1,2.0,1.0,1.5,80.0,4.0,5.0,-3.75,0,The algorithm converged to the desired accuracy.,0.11041666666666666,9.056603773584905,0.013960566050646918,0.00019489740445447528
3,1,2.0,1.0,1.5,80.0,4.0,5.0,-3.75,0,The algorithm converged to the desired accuracy.,0.1125,8.88888888888889,0.014341897291146039,0.00020569001790978207
3,1,2.0,1.0,1.5,80.0,4.0,5.0,-3.75,0,The algorithm converged to the desired accuracy.,0.11458333333333333,8.727272727272728,0.01472605020595647,0.00021685655466835058
3,1,2.0,1.0,1.5,80.0,4.0,5.0,-3.75,0,The algorithm converged to the desired accuracy.,0.11666666666666667,8.571428571428571,0.01511297946865522,0.0002284021484199942
3,1,2.0,1.0,1.5,80.0,4.0,5.0,-3.75,0,The algorithm converged to the desired accuracy.,0.11875000000000001,8.421052631578947,0.015502640476874342,0.00024033186175522272
3,1,2.0,1.0,1.5,80.0,4.0,5.0,-3.75,0,The algorithm converged to the desired accuracy.,0.12083333333333333,8.275862068965518,0.015894989973341246,0.00025265070625261877
