D,scan,x,W,case,baseline_value,response_value,response_ratio,relative_to_visible,observable
3,theta,1.05,0.1,III-b,8.234201925133657e-05,8.242454310708952e-05,1.0010022083075356,0.0010022083075356125,DeltaS_int^(2)
3,theta,1.075,0.1,vis,8.260884668655585e-05,8.260884668655585e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.075,0.1,I,8.260884668655585e-05,8.260884668655585e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.075,0.1,II,8.260884668655585e-05,7.199932270123741e-05,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,theta,1.075,0.1,III-a,8.260884668655585e-05,8.260884668655585e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.075,0.1,III-b,8.260884668655585e-05,8.269167729425307e-05,1.0010026844704842,0.0010026844704842386,DeltaS_int^(2)
3,theta,1.1,0.1,vis,8.287915106919326e-05,8.287915106919326e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.1,0.1,I,8.287915106919326e-05,8.287915106919326e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.1,0.1,II,8.287915106919326e-05,7.223491166360259e-05,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,theta,1.1,0.1,III-a,8.287915106919326e-05,8.287915106919326e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.1,0.1,III-b,8.287915106919326e-05,8.296228958730343e-05,1.0010031294606379,0.0010031294606378527,DeltaS_int^(2)
3,theta,1.125,0.1,vis,8.315263620189807e-05,8.315263620189807e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.125,0.1,I,8.315263620189807e-05,8.315263620189807e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.125,0.1,II,8.315263620189807e-05,7.247327286961623e-05,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,theta,1.125,0.1,III-a,8.315263620189807e-05,8.315263620189807e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.125,0.1,III-b,8.315263620189807e-05,8.323608363566126e-05,1.0010035452581514,0.0010035452581513837,DeltaS_int^(2)
3,theta,1.1500000000000001,0.1,vis,8.342900588731944e-05,8.342900588731944e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.1500000000000001,0.1,I,8.342900588731944e-05,8.342900588731944e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.1500000000000001,0.1,II,8.342900588731944e-05,7.27141481628036e-05,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,theta,1.1500000000000001,0.1,III-a,8.342900588731944e-05,8.342900588731944e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.1500000000000001,0.1,III-b,8.342900588731944e-05,8.351276309019375e-05,1.001003933847509,0.0010039338475089643,DeltaS_int^(2)
3,theta,1.175,0.1,vis,8.370796392810664e-05,8.370796392810664e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.175,0.1,I,8.370796392810664e-05,8.370796392810664e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.175,0.1,II,8.370796392810664e-05,7.295727938668994e-05,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,theta,1.175,0.1,III-a,8.370796392810664e-05,8.370796392810664e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.175,0.1,III-b,8.370796392810664e-05,8.379203158173709e-05,1.0010042969591597,0.0010042969591597117,DeltaS_int^(2)
3,theta,1.2000000000000002,0.1,vis,8.398921412690886e-05,8.398921412690886e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.2000000000000002,0.1,I,8.398921412690886e-05,8.398921412690886e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.2000000000000002,0.1,II,8.398921412690886e-05,7.320240838480054e-05,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,theta,1.2000000000000002,0.1,III-a,8.398921412690886e-05,8.398921412690886e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.2000000000000002,0.1,III-b,8.398921412690886e-05,8.407359274240295e-05,1.001004636325881,0.001004636325881103,DeltaS_int^(2)
3,theta,1.225,0.1,vis,8.42724602863753e-05,8.42724602863753e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.225,0.1,I,8.42724602863753e-05,8.42724602863753e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.225,0.1,II,8.42724602863753e-05,7.344927700066066e-05,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,theta,1.225,0.1,III-a,8.42724602863753e-05,8.42724602863753e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.225,0.1,III-b,8.42724602863753e-05,8.43571501868463e-05,1.0010049534590921,0.0010049534590921283,DeltaS_int^(2)
3,theta,1.25,0.1,vis,8.45574062091552e-05,8.45574062091552e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.25,0.1,I,8.45574062091552e-05,8.45574062091552e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.25,0.1,II,8.45574062091552e-05,7.369762707779557e-05,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,theta,1.25,0.1,III-a,8.45574062091552e-05,8.45574062091552e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.25,0.1,III-b,8.45574062091552e-05,8.464240753085109e-05,1.0010052498711424,0.0010052498711423663,DeltaS_int^(2)
3,theta,1.2750000000000001,0.1,vis,8.484375569789775e-05,8.484375569789775e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.2750000000000001,0.1,I,8.484375569789775e-05,8.484375569789775e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.2750000000000001,0.1,II,8.484375569789775e-05,7.394720045973051e-05,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,theta,1.2750000000000001,0.1,III-a,8.484375569789775e-05,8.484375569789775e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.2750000000000001,0.1,III-b,8.484375569789775e-05,8.492906837498601e-05,1.0010055268815778,0.001005526881577845,DeltaS_int^(2)
3,theta,1.3,0.1,vis,8.513121255525219e-05,8.513121255525219e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.3,0.1,I,8.513121255525219e-05,8.513121255525219e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.3,0.1,II,8.513121255525219e-05,7.419773898999079e-05,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,theta,1.3,0.1,III-a,8.513121255525219e-05,8.513121255525219e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.3,0.1,III-b,8.513121255525219e-05,8.521683632082171e-05,1.001005785809922,0.001005785809921944,DeltaS_int^(2)
3,theta,1.3250000000000002,0.1,vis,8.541948058386773e-05,8.541948058386773e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.3250000000000002,0.1,I,8.541948058386773e-05,8.541948058386773e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.3250000000000002,0.1,II,8.541948058386773e-05,7.444898451210166e-05,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,theta,1.3250000000000002,0.1,III-a,8.541948058386773e-05,8.541948058386773e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.3250000000000002,0.1,III-b,8.541948058386773e-05,8.550541495666459e-05,1.0010060278078192,0.0010060278078192209,DeltaS_int^(2)
3,theta,1.35,0.1,vis,8.570826358639356e-05,8.570826358639356e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.35,0.1,I,8.570826358639356e-05,8.570826358639356e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.35,0.1,II,8.570826358639356e-05,7.470067886958834e-05,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,theta,1.35,0.1,III-a,8.570826358639356e-05,8.570826358639356e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.35,0.1,III-b,8.570826358639356e-05,8.579450787171151e-05,1.0010062540262645,0.0010062540262645303,DeltaS_int^(2)
3,theta,1.375,0.1,vis,8.599726536547892e-05,8.599726536547892e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.375,0.1,I,8.599726536547892e-05,8.599726536547892e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.375,0.1,II,8.599726536547892e-05,7.495256390597616e-05,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,theta,1.375,0.1,III-a,8.599726536547892e-05,8.599726536547892e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.375,0.1,III-b,8.599726536547892e-05,8.608381864359323e-05,1.0010064654701107,0.00100646547011074,DeltaS_int^(2)
3,theta,1.4000000000000001,0.1,vis,8.628618972377302e-05,8.628618972377302e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.4000000000000001,0.1,I,8.628618972377302e-05,8.628618972377302e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.4000000000000001,0.1,II,8.628618972377302e-05,7.520438146479036e-05,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,theta,1.4000000000000001,0.1,III-a,8.628618972377302e-05,8.628618972377302e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.4000000000000001,0.1,III-b,8.628618972377302e-05,8.63730508507324e-05,1.0010066631431687,0.0010066631431686623,DeltaS_int^(2)
3,theta,1.425,0.1,vis,8.657474046392507e-05,8.657474046392507e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.425,0.1,I,8.657474046392507e-05,8.657474046392507e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.425,0.1,II,8.657474046392507e-05,7.54558733895562e-05,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,theta,1.425,0.1,III-a,8.657474046392507e-05,8.657474046392507e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.425,0.1,III-b,8.657474046392507e-05,8.666190806146322e-05,1.0010068479220504,0.0010068479220504134,DeltaS_int^(2)
3,theta,1.4500000000000002,0.1,vis,8.686262138858427e-05,8.686262138858427e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.4500000000000002,0.1,I,8.686262138858427e-05,8.686262138858427e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.4500000000000002,0.1,II,8.686262138858427e-05,7.570678152379895e-05,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,theta,1.4500000000000002,0.1,III-a,8.686262138858427e-05,8.686262138858427e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.4500000000000002,0.1,III-b,8.686262138858427e-05,8.695009384482423e-05,1.0010070206821027,0.0010070206821026773,DeltaS_int^(2)
3,theta,1.475,0.1,vis,8.714953630039987e-05,8.714953630039987e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.475,0.1,I,8.714953630039987e-05,8.714953630039987e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.475,0.1,II,8.714953630039987e-05,7.595684771104387e-05,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,theta,1.475,0.1,III-a,8.714953630039987e-05,8.714953630039987e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.475,0.1,III-b,8.714953630039987e-05,8.723731176105159e-05,1.0010071821879714,0.001007182187971356,DeltaS_int^(2)
3,theta,1.5,0.1,vis,8.743518900202107e-05,8.743518900202107e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.5,0.1,I,8.743518900202107e-05,8.743518900202107e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.5,0.1,II,8.743518900202107e-05,7.620581379481626e-05,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,theta,1.5,0.1,III-a,8.743518900202107e-05,8.743518900202107e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.5,0.1,III-b,8.743518900202107e-05,8.752326537100735e-05,1.001007333202931,0.0010073332029310045,DeltaS_int^(2)
3,theta,1.5250000000000001,0.1,vis,8.772099219481034e-05,8.772099219481034e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.5250000000000001,0.1,I,8.772099219481034e-05,8.772099219481034e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.5250000000000001,0.1,II,8.772099219481034e-05,7.645491104204883e-05,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,theta,1.5250000000000001,0.1,III-a,8.772099219481034e-05,8.772099219481034e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.5250000000000001,0.1,III-b,8.772099219481034e-05,8.780936884825576e-05,1.0010074743939188,0.0010074743939187947,DeltaS_int^(2)
3,theta,1.55,0.1,vis,8.800841584626598e-05,8.800841584626598e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.55,0.1,I,8.800841584626598e-05,8.800841584626598e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.55,0.1,II,8.800841584626598e-05,7.670542063107194e-05,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,theta,1.55,0.1,III-a,8.800841584626598e-05,8.800841584626598e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.55,0.1,III-b,8.800841584626598e-05,8.809709369165667e-05,1.0010076064264761,0.0010076064264761264,DeltaS_int^(2)
3,theta,1.5750000000000002,0.1,vis,8.829724965824105e-05,8.829724965824105e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.5750000000000002,0.1,I,8.829724965824105e-05,8.829724965824105e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.5750000000000002,0.1,II,8.829724965824105e-05,7.695715927250738e-05,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,theta,1.5750000000000002,0.1,III-a,8.829724965824105e-05,8.829724965824105e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.5750000000000002,0.1,III-b,8.829724965824105e-05,8.838622943524702e-05,1.0010077298823052,0.0010077298823052416,DeltaS_int^(2)
3,theta,1.6,0.1,vis,8.85872833325885e-05,8.85872833325885e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.6,0.1,I,8.85872833325885e-05,8.85872833325885e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.6,0.1,II,8.85872833325885e-05,7.720994367697681e-05,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,theta,1.6,0.1,III-a,8.85872833325885e-05,8.85872833325885e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.6,0.1,III-b,8.85872833325885e-05,8.867656561343286e-05,1.0010078453417424,0.0010078453417423638,DeltaS_int^(2)
3,theta,1.625,0.1,vis,8.887830657116137e-05,8.887830657116137e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.625,0.1,I,8.887830657116137e-05,8.887830657116137e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.625,0.1,II,8.887830657116137e-05,7.7463590555102e-05,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,theta,1.625,0.1,III-a,8.887830657116137e-05,8.887830657116137e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.625,0.1,III-b,8.887830657116137e-05,8.896789175464891e-05,1.0010079533121596,0.0010079533121596373,DeltaS_int^(2)
3,theta,1.6500000000000001,0.1,vis,8.917010907581267e-05,8.917010907581267e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.6500000000000001,0.1,I,8.917010907581267e-05,8.917010907581267e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.6500000000000001,0.1,II,8.917010907581267e-05,7.771791661750468e-05,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,theta,1.6500000000000001,0.1,III-a,8.917010907581267e-05,8.917010907581267e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.6500000000000001,0.1,III-b,8.917010907581267e-05,8.925999738766475e-05,1.001008054299627,0.0010080542996269148,DeltaS_int^(2)
3,theta,1.675,0.1,vis,8.946248054839542e-05,8.946248054839542e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.675,0.1,I,8.946248054839542e-05,8.946248054839542e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.675,0.1,II,8.946248054839542e-05,7.797273857480658e-05,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,theta,1.675,0.1,III-a,8.946248054839542e-05,8.946248054839542e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.675,0.1,III-b,8.946248054839542e-05,8.955267203603768e-05,1.0010081487467082,0.0010081487467081818,DeltaS_int^(2)
3,theta,1.7000000000000002,0.1,vis,8.975521069076259e-05,8.975521069076259e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.7000000000000002,0.1,I,8.975521069076259e-05,8.975521069076259e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.7000000000000002,0.1,II,8.975521069076259e-05,7.822787313762943e-05,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,theta,1.7000000000000002,0.1,III-a,8.975521069076259e-05,8.975521069076259e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.7000000000000002,0.1,III-b,8.975521069076259e-05,8.984570522362824e-05,1.0010082370947513,0.0010082370947512853,DeltaS_int^(2)
3,theta,1.725,0.1,vis,9.00480892047672e-05,9.00480892047672e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.725,0.1,I,9.00480892047672e-05,9.00480892047672e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.725,0.1,II,9.00480892047672e-05,7.848313701659493e-05,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,theta,1.725,0.1,III-a,9.00480892047672e-05,9.00480892047672e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.725,0.1,III-b,9.00480892047672e-05,9.013888646974525e-05,1.0010083197298232,0.0010083197298231816,DeltaS_int^(2)
3,theta,1.75,0.1,vis,9.034090579226229e-05,9.034090579226229e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.75,0.1,I,9.034090579226229e-05,9.034090579226229e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.75,0.1,II,9.034090579226229e-05,7.873834692232486e-05,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,theta,1.75,0.1,III-a,9.034090579226229e-05,9.034090579226229e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.75,0.1,III-b,9.034090579226229e-05,9.043200529397151e-05,1.0010083970368717,0.001008397036871722,DeltaS_int^(2)
3,theta,1.7750000000000001,0.1,vis,9.063345015510083e-05,9.063345015510083e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.7750000000000001,0.1,I,9.063345015510083e-05,9.063345015510083e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.7750000000000001,0.1,II,9.063345015510083e-05,7.89933195654409e-05,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,theta,1.7750000000000001,0.1,III-a,9.063345015510083e-05,9.063345015510083e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.7750000000000001,0.1,III-b,9.063345015510083e-05,9.072485121191327e-05,1.0010084693527173,0.0010084693527172561,DeltaS_int^(2)
3,theta,1.8,0.1,vis,9.092551199513582e-05,9.092551199513582e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.8,0.1,I,9.092551199513582e-05,9.092551199513582e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.8,0.1,II,9.092551199513582e-05,7.924787165656481e-05,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,theta,1.8,0.1,III-a,9.092551199513582e-05,9.092551199513582e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.8,0.1,III-b,9.092551199513582e-05,9.101721373942357e-05,1.0010085370131614,0.0010085370131613924,DeltaS_int^(2)
3,theta,1.8250000000000002,0.1,vis,9.12168810142203e-05,9.12168810142203e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.8250000000000002,0.1,I,9.12168810142203e-05,9.12168810142203e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.8250000000000002,0.1,II,9.12168810142203e-05,7.950181990631832e-05,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,theta,1.8250000000000002,0.1,III-a,9.12168810142203e-05,9.12168810142203e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.8250000000000002,0.1,III-b,9.12168810142203e-05,9.130888238887995e-05,1.001008600312099,0.0010086003120990394,DeltaS_int^(2)
3,theta,1.85,0.1,vis,9.150734691420727e-05,9.150734691420727e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.85,0.1,I,9.150734691420727e-05,9.150734691420727e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.85,0.1,II,9.150734691420727e-05,7.975498102532315e-05,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,theta,1.85,0.1,III-a,9.150734691420727e-05,9.150734691420727e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.85,0.1,III-b,9.150734691420727e-05,9.15996466728817e-05,1.001008659542506,0.001008659542506063,DeltaS_int^(2)
3,theta,1.875,0.1,vis,9.179669939694971e-05,9.179669939694971e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.875,0.1,I,9.179669939694971e-05,9.179669939694971e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.875,0.1,II,9.179669939694971e-05,8.000717172420102e-05,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,theta,1.875,0.1,III-a,9.179669939694971e-05,9.179669939694971e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.875,0.1,III-b,9.179669939694971e-05,9.188929610098915e-05,1.0010087149608617,0.0010087149608617452,DeltaS_int^(2)
3,theta,1.9000000000000001,0.1,vis,9.208472816430066e-05,9.208472816430066e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.9000000000000001,0.1,I,9.208472816430066e-05,9.208472816430066e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.9000000000000001,0.1,II,9.208472816430066e-05,8.025820871357368e-05,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,theta,1.9000000000000001,0.1,III-a,9.208472816430066e-05,9.208472816430066e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.9000000000000001,0.1,III-b,9.208472816430066e-05,9.217762018296143e-05,1.0010087668228225,0.001008766822822471,DeltaS_int^(2)
3,theta,1.925,0.1,vis,9.237122291811313e-05,9.237122291811313e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.925,0.1,I,9.237122291811313e-05,9.237122291811313e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.925,0.1,II,9.237122291811313e-05,8.050790870406286e-05,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,theta,1.925,0.1,III-a,9.237122291811313e-05,9.237122291811313e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.925,0.1,III-b,9.237122291811313e-05,9.24644084258993e-05,1.001008815352253,0.0010088153522529453,DeltaS_int^(2)
3,theta,1.9500000000000002,0.1,vis,9.265597336024009e-05,9.265597336024009e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.9500000000000002,0.1,I,9.265597336024009e-05,9.265597336024009e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.9500000000000002,0.1,II,9.265597336024009e-05,8.075608840629027e-05,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,theta,1.9500000000000002,0.1,III-a,9.265597336024009e-05,9.265597336024009e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.9500000000000002,0.1,III-b,9.265597336024009e-05,9.274945033708113e-05,1.0010088607722851,0.001008860772285125,DeltaS_int^(2)
3,theta,1.975,0.1,vis,9.293876919253457e-05,9.293876919253457e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.975,0.1,I,9.293876919253457e-05,9.293876919253457e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.975,0.1,II,9.293876919253457e-05,8.100256453087765e-05,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,theta,1.975,0.1,III-a,9.293876919253457e-05,9.293876919253457e-05,1.0,0.0,DeltaS_int^(2)
3,theta,1.975,0.1,III-b,9.293876919253457e-05,9.303253542145899e-05,1.0010089032783527,0.0010089032783526797,DeltaS_int^(2)
3,theta,2.0,0.1,vis,9.32194001168496e-05,9.32194001168496e-05,1.0,0.0,DeltaS_int^(2)
3,theta,2.0,0.1,I,9.32194001168496e-05,9.32194001168496e-05,1.0,0.0,DeltaS_int^(2)
3,theta,2.0,0.1,II,9.32194001168496e-05,8.124715378844674e-05,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,theta,2.0,0.1,III-a,9.32194001168496e-05,9.32194001168496e-05,1.0,0.0,DeltaS_int^(2)
3,theta,2.0,0.1,III-b,9.32194001168496e-05,9.331345318414327e-05,1.0010089430652394,0.0010089430652393538,DeltaS_int^(2)
3,theta,2.025,0.1,vis,9.34990485869738e-05,9.34990485869738e-05,1.0,0.0,DeltaS_int^(2)
3,theta,2.025,0.1,I,9.34990485869738e-05,9.34990485869738e-05,1.0,0.0,DeltaS_int^(2)
3,theta,2.025,0.1,II,9.34990485869738e-05,8.149088676924692e-05,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,theta,2.025,0.1,III-a,9.34990485869738e-05,9.34990485869738e-05,1.0,0.0,DeltaS_int^(2)
3,theta,2.025,0.1,III-b,9.34990485869738e-05,9.359338728540256e-05,1.001008980303591,0.0010089803035910894,DeltaS_int^(2)
3,theta,2.0500000000000003,0.1,vis,9.377899088290995e-05,9.377899088290995e-05,1.0,0.0,DeltaS_int^(2)
3,theta,2.0500000000000003,0.1,I,9.377899088290995e-05,9.377899088290995e-05,1.0,0.0,DeltaS_int^(2)
3,theta,2.0500000000000003,0.1,II,9.377899088290995e-05,8.173487583956175e-05,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,theta,2.0500000000000003,0.1,III-a,9.377899088290995e-05,9.377899088290995e-05,1.0,0.0,DeltaS_int^(2)
3,theta,2.0500000000000003,0.1,III-b,9.377899088290995e-05,9.387361530672673e-05,1.0010090151634807,0.001009015163480731,DeltaS_int^(2)
3,theta,2.075,0.1,vis,9.405915744583218e-05,9.405915744583218e-05,1.0,0.0,DeltaS_int^(2)
3,theta,2.075,0.1,I,9.405915744583218e-05,9.405915744583218e-05,1.0,0.0,DeltaS_int^(2)
3,theta,2.075,0.1,II,9.405915744583218e-05,8.197906037406413e-05,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,theta,2.075,0.1,III-a,9.405915744583218e-05,9.405915744583218e-05,1.0,0.0,DeltaS_int^(2)
3,theta,2.075,0.1,III-b,9.405915744583218e-05,9.415406763115281e-05,1.0010090477939406,0.0010090477939406206,DeltaS_int^(2)
3,theta,2.1,0.1,vis,9.43394787169147e-05,9.43394787169147e-05,1.0,0.0,DeltaS_int^(2)
3,theta,2.1,0.1,I,9.43394787169147e-05,9.43394787169147e-05,1.0,0.0,DeltaS_int^(2)
3,theta,2.1,0.1,II,9.43394787169147e-05,8.222337974742701e-05,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,theta,2.1,0.1,III-a,9.43394787169147e-05,9.43394787169147e-05,1.0,0.0,DeltaS_int^(2)
