point_key,delta2,alpha_dm,mu_X,mu_c,w0,success,message,residual_inf,temperature,mu,source,vev,rho,rho_d,epsilon,p_bar,Omega_ren,minus_p_bar,psi_abs,psi_sq,mu_minus_mu_c,accepted
d0.10_a0.0_nu2.0,0.1,0.0,2.0,3.6447873612782926,0.06,True,,8.881784197001252e-16,0.13488751206657687,3.6461438932493233,1.6479873021779667e-17,0.17097990776984567,0.7295513188450014,0.40002945932757283,3.2183827368262428,1.0650173600197377,-1.0892485017863196,-1.0650173600197377,0.17097990776984567,0.029234128860984934,0.0013565319710306945,True
d0.10_a0.0_nu2.0,0.1,0.0,2.0,3.6447873612782926,0.08,True,,4.529709940470639e-14,0.13490053652534645,3.646634387828698,2.14737082282479e-15,0.22802432921701313,0.7299003994312783,0.40005237171173336,3.2196762760959245,1.0654533860388256,-1.089713432610244,-1.0654533860388256,0.22802432921701313,0.05199509471486879,0.0018470265504055838,True
d0.10_a0.4_nu0.0,0.1,0.4,0.0,3.6661065168330986,0.02,True,,4.440892098500626e-16,0.17564888960375902,3.667026491909472,-1.9678269430611905e-17,0.06258581722391991,0.73344546736272,0.1466955081135331,2.8353124311070133,0.9390518684749622,-0.9578860504637527,-0.9390518684749622,0.06258581722391991,0.00391698451758591,0.0009199750763735359,True
d0.10_a0.4_nu0.0,0.1,0.4,0.0,3.6661065168330986,0.04,True,,1.4432899320127035e-15,0.17565763102601067,3.6672391022154014,-1.3552527156068805e-17,0.12518334083754662,0.7336085217057917,0.14674736521305454,2.835875926697554,0.9392425667256248,-0.958131376176965,-0.9392425667256248,0.12518334083754662,0.015670868823249366,0.0011325853823027643,True
d0.10_a0.4_nu0.0,0.1,0.4,0.0,3.6661065168330986,0.06,True,,1.1102230246251565e-15,0.17567219891443886,3.6675934469406615,-4.7704895589362195e-17,0.1878042796794369,0.733880319271894,0.14683380947167243,2.8368153041110418,0.9395604724932127,-0.9585403247884092,-0.9395604724932127,0.1878042796794369,0.03527044746591215,0.001486930107562845,True
d0.10_a0.4_nu0.0,0.1,0.4,0.0,3.6661065168330986,0.08,True,,1.5543122344752192e-15,0.17569258586795958,3.6680895886920535,-2.690989792109022e-16,0.25046034876742196,0.7342609448396572,0.14695486938727356,2.8381309513788437,0.9400057187558559,-0.9591130498766445,-0.9400057187558559,0.25046034876742196,0.06273038630469864,0.0019830718589548546,True
d0.10_a0.4_nu0.5,0.1,0.4,0.5,3.6551697608512406,0.02,True,,8.881784197001252e-16,0.16609164301045262,3.656056590868603,-8.131516293641283e-19,0.06134578997661968,0.7512511483315529,0.24625726167953033,2.924761333098104,0.9684620140178595,-0.9885685810054348,-0.9684620140178595,0.06134578997661968,0.0037633059478555313,0.0008868300173623389,True
d0.10_a0.4_nu0.5,0.1,0.4,0.5,3.6551697608512406,0.04,True,,1.3322676295501878e-15,0.16610209369990625,3.656272471130576,-1.5178830414797062e-18,0.12270362403567861,0.7514138668288183,0.24631090863398325,2.925328501271906,0.9686536097733551,-0.9888510233840883,-0.9686536097733551,0.12270362403567861,0.015056179351489165,0.0011027102793352839,True
d0.10_a0.4_nu0.5,0.1,0.4,0.5,3.6551697608512406,0.06,True,,6.661338147750939e-16,0.16611950638863482,3.6566323129223433,-8.239936510889834e-18,0.18408554931016374,0.7516851218344826,0.24640033993132693,2.926274042838486,0.9689730255277027,-0.9893218745471106,-0.9689730255277027,0.18408554931016374,0.03388748946482473,0.0014625520711026851,True
d0.10_a0.4_nu0.5,0.1,0.4,0.5,3.6551697608512406,0.08,True,,9.992007221626409e-16,0.16614387932725358,3.6571361016026818,6.938893903907228e-18,0.24550361653309627,0.7520649689280887,0.24652557703355993,2.927598290143578,0.96942037615554,-0.989981228457632,-0.96942037615554,0.24550361653309627,0.06027202573082958,0.001966340751441198,True
d0.10_a0.4_nu1.0,0.1,0.4,1.0,3.6333291786489754,0.02,True,,2.220446049250313e-16,0.15216309078252246,3.6341686117245886,-5.9631119486702744e-18,0.059462203612629945,0.7668728995172432,0.3453822025814859,3.055118140349805,1.011323003736834,-1.0332783791392492,-1.011323003736834,0.059462203612629945,0.0035357536584698615,0.0008394330756131829,True
d0.10_a0.4_nu1.0,0.1,0.4,1.0,3.6333291786489754,0.04,True,,1.3322676295501878e-15,0.15217520908382928,3.6343885208130984,3.5236570605778894e-17,0.11893683795656086,0.7670344647135703,0.3454373954009004,3.0556873892410295,1.0115148764580226,-1.0335962976153876,-1.0115148764580226,0.11893683795656086,0.014145971423105216,0.0010593421641229561,True
d0.10_a0.4_nu1.0,0.1,0.4,1.0,3.6333291786489754,0.06,True,,1.5543122344752192e-15,0.15219540381331229,3.634755040849258,5.355958732078392e-17,0.17843633930626568,0.7673037940021462,0.34552940335991766,3.056636374165464,1.0118347456536867,-1.0341262873665829,-1.0118347456536867,0.17843633930626568,0.031839527185020776,0.0014258622002825128,True
